element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ar,2,2003.325,0.006,,,27.0,,N
Ar,2,2003.9101,0.0004,,,270.0,,N
Ar,2,2004.9162,0.0002,,,459.0,,N
Ar,3,2006.8505,0.0009,,,135.0,,N
Ar,4,2006.89,0.01,,,162.0,,N
Ar,2,2007.178,0.006,,,27.0,,N
Ar,2,2011.141,0.006,,,27.0,,N
Ar,2,2014.311,0.006,,,27.0,,N
Ar,2,2015.3171,0.0008,,,162.0,,N
Ar,2,2018.7552,0.0006,,,162.0,,N
Ar,2,2021.76,0.02,,,13.5,,N
Ar,2,2022.73,0.02,,,27.0,,N
Ar,2,2023.1164,0.0005,,,243.0,,N
Ar,2,2024.733,0.006,,,54.0,,N
Ar,2,2025.1844,0.0004,,,270.0,,N
Ar,2,2026.602,0.006,,,54.0,,N
Ar,2,2028.558,0.006,,,27.0,,N
Ar,2,2032.1774,0.0005,,,243.0,,N
Ar,2,2034.7624,0.0006,,,162.0,,N
Ar,2,2035.629,0.006,,,13.5,,N
Ar,2,2039.4919,0.0001,,,702.0,,N
Ar,2,2042.3607,0.0002,,,567.0,,N
Ar,2,2046.155,0.006,,,13.5,,N
Ar,2,2046.4925,0.0003,,,378.0,,N
Ar,2,2047.9994,0.001,,,135.0,,N
Ar,2,2050.3242,0.0008,,,135.0,,N
Ar,2,2050.7924,0.0001,,,2241.0,,N
Ar,2,2057.5127,0.0001,,,2457.0,,N
Ar,2,2058.0835,0.0002,,,594.0,,N
Ar,4,2058.82,0.01,,,13.5,,N
Ar,2,2059.1973,0.0011,,,162.0,,N
Ar,2,2060.079,0.006,,,27.0,,N
Ar,2,2060.855,0.006,,,13.5,,N
Ar,4,2061.89,0.01,,,108.0,,N
Ar,2,2063.7647,0.0004,,,216.0,,N
Ar,3,2064.15,0.02,,,27.0,,N
Ar,2,2064.211,0.0001,,,3321.0,,N
Ar,2,2073.4254,0.0001,,,1161.0,,N
Ar,2,2074.003,0.006,,,27.0,,N
Ar,2,2076.184,0.0008,,,189.0,,N
Ar,2,2079.653,0.0001,,,1836.0,,N
Ar,2,2080.3555,0.0001,,,2403.0,,N
Ar,2,2082.1077,0.0004,,,324.0,,N
Ar,2,2086.816,0.006,,,54.0,,N
Ar,2,2087.718,0.006,,,27.0,,N
Ar,2,2091.6231,0.0001,,,2403.0,,N
Ar,2,2091.6405,0.0002,,,567.0,,N
Ar,2,2092.3334,0.0002,,,567.0,,N
Ar,2,2092.7643,0.0002,,,432.0,,N
Ar,2,2095.976,0.006,,,27.0,,N
Ar,2,2096.808,0.006,,,27.0,,N
Ar,2,2098.1285,0.0007,,,162.0,,N
Ar,2,2098.364,0.006,,,13.5,,N
Ar,2,2099.1369,0.0008,,,135.0,,N
Ar,2,2099.91,0.02,,,0.0,?,N
Ar,2,2101.4605,0.0008,,,189.0,,N
Ar,2,2103.3517,0.0001,,,3024.0,,N
Ar,2,2104.8862,0.0002,,,594.0,,N
Ar,2,2105.9351,0.0002,,,675.0,,N
Ar,2,2106.247,0.006,,,27.0,,N
Ar,2,2106.537,0.006,,,27.0,,N
Ar,2,2108.0699,0.0003,,,216.0,,N
Ar,2,2108.8763,0.0017,,,81.0,,N
Ar,2,2109.0479,0.0003,,,405.0,,N
Ar,2,2110.7472,0.0003,,,378.0,,N
Ar,2,2110.8964,0.0003,,,405.0,,N
Ar,2,2114.532,0.006,,,27.0,,N
Ar,2,2115.0789,0.0003,,,297.0,,N
Ar,2,2116.21,0.006,,,13.5,,N
Ar,2,2116.6863,0.0001,,,1782.0,,N
Ar,2,2117.934,0.006,,,27.0,,N
Ar,2,2118.948,0.006,,,27.0,,N
Ar,2,2119.9839,0.0001,,,1188.0,,N
Ar,2,2120.8511,0.0015,,,108.0,,N
Ar,2,2121.3048,0.0014,,,135.0,,N
Ar,2,2121.542,0.006,,,27.0,,N
Ar,3,2122.34,0.04,,,216.0,,N
Ar,3,2125.1373,0.0005,,,189.0,,N
Ar,2,2125.2713,0.0007,,,135.0,,N
Ar,3,2125.5,0.04,,,81.0,,N
Ar,2,2125.706,0.006,,,27.0,,N
Ar,2,2126.6643,0.0001,,,2133.0,,N
Ar,2,2127.0503,0.0004,,,270.0,,N
Ar,2,2127.646,0.006,,,81.0,,N
Ar,3,2127.89,0.04,,,81.0,,N
Ar,3,2128.22,0.04,,,162.0,,N
Ar,2,2128.665,0.006,,,27.0,,N
Ar,2,2129.4236,0.0001,,,864.0,,N
Ar,2,2129.8085,0.0002,,,567.0,,N
Ar,2,2130.4258,0.0001,,,4185.0,,N
Ar,2,2130.974,0.006,,,13.5,,N
Ar,3,2133.8684,0.0004,,,297.0,,N
Ar,2,2134.941,0.006,,,27.0,,N
Ar,3,2135.3565,0.0004,,,135.0,,N
Ar,3,2136.73,0.04,,,81.0,,N
Ar,3,2138.59,0.03,,,270.0,,N
Ar,2,2138.8805,0.0001,,,1593.0,,N
Ar,2,2140.747,0.006,,,54.0,*,N
Ar,2,2140.747,0.006,,,54.0,*,N
Ar,3,2141.125,0.02,,,108.0,,N
Ar,2,2141.682,0.0008,,,189.0,,N
Ar,2,2141.6835,0.0012,,,108.0,,N
Ar,2,2142.2762,0.0002,,,459.0,,N
Ar,3,2143.455,0.02,,,27.0,,N
Ar,2,2143.884,0.006,,,81.0,,N
Ar,2,2146.8255,0.0003,,,378.0,,N
Ar,2,2147.681,0.006,,,54.0,,N
Ar,3,2147.95,0.05,,,162.0,,N
Ar,3,2148.389,0.0006,,,108.0,,N
Ar,3,2148.73,0.05,,,216.0,,N
Ar,3,2149.07,0.05,,,81.0,,N
Ar,2,2150.5367,0.0007,,,162.0,,N
Ar,2,2151.0518,0.0001,,,3483.0,,N
Ar,2,2151.94,0.02,,,0.0,,N
Ar,2,2153.0684,0.0001,,,3240.0,,N
Ar,2,2153.9813,0.0001,,,1377.0,,N
Ar,2,2155.588,0.006,,,27.0,,N
Ar,3,2156.38,0.05,,,81.0,,N
Ar,3,2157.53,0.03,,,81.0,,N
Ar,2,2158.755,0.006,,,54.0,,N
Ar,2,2158.8834,0.0002,,,675.0,,N
Ar,2,2159.0494,0.0001,,,999.0,,N
Ar,2,2161.8943,0.0002,,,540.0,,N
Ar,2,2162.2906,0.0003,,,297.0,,N
Ar,2,2164.3506,0.0004,,,351.0,,N
Ar,2,2165.039,0.006,,,27.0,,N
Ar,2,2165.7875,0.0002,,,459.0,,N
Ar,2,2165.8188,0.0001,,,4806.0,,N
Ar,3,2166.19,0.05,,,405.0,,N
Ar,3,2168.2822,0.0006,,,216.0,,N
Ar,3,2170.2217,0.0007,,,135.0,,N
Ar,2,2170.914,0.006,,,27.0,,N
Ar,2,2171.038,0.006,,,27.0,,N
Ar,2,2171.314,0.0001,,,2835.0,,N
Ar,2,2171.4192,0.0001,,,2889.0,,N
Ar,2,2172.341,0.006,,,54.0,,N
Ar,2,2172.6353,0.0003,,,297.0,,N
Ar,2,2173.209,0.006,,,27.0,,N
Ar,2,2173.74,0.02,,,0.0,,N
Ar,2,2174.19,0.012,,,54.0,bl?,N
Ar,2,2174.5839,0.0001,,,4482.0,,N
Ar,2,2175.5048,0.0001,,,1566.0,,N
Ar,2,2175.6381,0.0001,,,21951.0,,N
Ar,2,2175.9645,0.0002,,,540.0,,N
Ar,2,2176.387,0.006,,,27.0,,N
Ar,3,2177.1971,0.0007,,,189.0,,N
Ar,2,2180.089,0.006,,,54.0,,N
Ar,2,2180.2489,0.0004,,,189.0,,N
Ar,2,2180.789,0.006,,,27.0,,N
Ar,2,2180.956,0.006,,,13.5,,N
Ar,2,2181.2106,0.0001,,,3726.0,,N
Ar,2,2181.383,0.0007,,,216.0,,N
Ar,2,2182.849,0.006,,,13.5,,N
Ar,3,2184.0267,0.0004,,,270.0,,N
Ar,2,2185.4865,0.0001,,,1998.0,,N
Ar,3,2186.6627,0.0003,,,324.0,,N
Ar,2,2187.3153,0.0001,,,4185.0,,N
Ar,3,2188.1716,0.0004,,,270.0,,N
Ar,2,2188.35,0.006,,,0.0,,N
Ar,2,2188.4935,0.0001,,,999.0,,N
Ar,2,2188.95,0.02,,,0.0,,N
Ar,2,2190.235,0.006,,,54.0,,N
Ar,2,2190.5107,0.0001,,,3645.0,,N
Ar,3,2191.1209,0.0007,,,135.0,,N
Ar,2,2191.1472,0.0007,,,135.0,,N
Ar,2,2191.287,0.0001,,,1350.0,,N
Ar,2,2191.5789,0.0001,,,1296.0,,N
Ar,3,2192.0137,0.0003,,,459.0,,N
Ar,2,2192.224,0.006,,,54.0,,N
Ar,2,2194.9071,0.0005,,,216.0,,N
Ar,2,2195.3546,0.0008,,,189.0,,N
Ar,2,2195.4437,0.0001,,,1593.0,,N
Ar,2,2196.392,0.001,,,135.0,,N
Ar,2,2197.072,0.006,,,0.0,,N
Ar,2,2197.786,0.006,,,27.0,,N
Ar,2,2201.2416,0.0004,,,243.0,,N
Ar,2,2201.573,0.006,,,27.0,,N
Ar,2,2202.135,0.006,,,27.0,,N
Ar,2,2204.6981,0.0007,,,162.0,,N
Ar,2,2205.7332,0.0001,,,2565.0,,N
Ar,2,2208.1507,0.001,,,135.0,,N
Ar,2,2210.3173,0.0003,,,324.0,,N
Ar,2,2210.883,0.012,,,81.0,bli,N
Ar,2,2212.094,0.012,,,13.5,m?*,N
Ar,2,2212.094,0.012,,,13.5,m?*,N
Ar,2,2214.147,0.006,,,27.0,,N
Ar,2,2216.1849,0.0001,,,2349.0,,N
Ar,2,2218.375,0.006,,,27.0,,N
Ar,2,2218.8032,0.0001,,,3564.0,,N
Ar,2,2219.9624,0.0001,,,3159.0,,N
Ar,2,2220.3507,0.0003,,,351.0,,N
Ar,2,2221.3518,0.0003,,,378.0,,N
Ar,2,2222.0674,0.0002,,,513.0,,N
Ar,2,2222.408,0.006,,,13.5,,N
Ar,2,2224.55,0.006,,,27.0,,N
Ar,2,2225.6602,0.0001,,,8343.0,,N
Ar,2,2227.2977,0.0001,,,1674.0,,N
Ar,2,2229.024,0.012,,,13.5,bl,N
Ar,2,2229.5322,0.0004,,,297.0,,N
Ar,2,2229.6465,0.0001,,,16281.0,,N
Ar,2,2230.3202,0.0003,,,351.0,,N
Ar,2,2231.0253,0.0003,,,351.0,,N
Ar,2,2231.4204,0.0001,,,6480.0,,N
Ar,2,2233.4783,0.0001,,,1350.0,,N
Ar,2,2234.6724,0.0001,,,5778.0,,N
Ar,2,2235.7593,0.0002,,,540.0,,N
Ar,2,2235.9032,0.0002,,,567.0,,N
Ar,2,2236.5255,0.0001,,,1674.0,,N
Ar,2,2237.3844,0.0002,,,297.0,,N
Ar,2,2237.7194,0.0004,,,243.0,,N
Ar,2,2238.028,0.006,,,27.0,,N
Ar,2,2239.615,0.006,,,13.5,,N
Ar,2,2239.9043,0.0005,,,162.0,,N
Ar,2,2241.0267,0.0001,,,5508.0,,N
Ar,3,2241.7249,0.0001,,,837.0,,N
Ar,2,2241.858,0.006,,,54.0,,N
Ar,3,2242.3208,0.0005,E,,135.0,,N
Ar,2,2243.6598,0.0001,,,2754.0,,N
Ar,2,2244.08,0.006,,,27.0,,N
Ar,2,2245.116,0.0003,,,270.0,,N
Ar,2,2245.41,0.006,,,54.0,,N
Ar,2,2245.9719,0.0001,,,918.0,,N
Ar,3,2248.73,0.04,E,,189.0,,N
Ar,2,2249.3457,0.0001,,,837.0,,N
Ar,2,2249.6584,0.0005,,,216.0,,N
Ar,2,2251.403,0.006,,,54.0,,N
Ar,2,2252.2464,0.0001,,,999.0,,N
Ar,2,2252.52,0.02,,,13.5,,N
Ar,2,2252.8294,0.0005,,,189.0,?,N
Ar,2,2254.283,0.006,,,135.0,,N
Ar,2,2255.178,0.006,,,27.0,,N
Ar,2,2255.4063,0.0001,,,1026.0,,N
Ar,2,2256.5429,0.0001,,,756.0,,N
Ar,2,2257.9672,0.0005,,,135.0,,N
Ar,2,2258.342,0.006,,,27.0,,N
Ar,2,2261.211,0.006,,,13.5,,N
Ar,2,2262.632,0.006,,,54.0,,N
Ar,2,2262.877,0.006,,,13.5,,N
Ar,2,2263.0683,0.0005,,,270.0,,N
Ar,2,2264.128,0.006,,,13.5,,N
Ar,3,2265.1445,0.0001,,,918.0,,N
Ar,2,2265.2222,0.0001,,,1107.0,,N
Ar,2,2266.4387,0.0007,,,216.0,,N
Ar,2,2266.9426,0.0013,,,108.0,,N
Ar,2,2267.1115,0.0003,,,486.0,,N
Ar,2,2268.625,0.006,,,27.0,,N
Ar,2,2269.598,0.006,,,13.5,,N
Ar,3,2269.7517,0.0002,,,972.0,,N
Ar,3,2269.9537,0.0001,,,2700.0,,N
Ar,8,2270.3,0.3,,,-2673.0,--,N
Ar,2,2272.64,0.006,,,54.0,,N
Ar,2,2272.765,0.006,,,13.5,,N
Ar,2,2274.9262,0.0003,,,351.0,,N
Ar,2,2275.054,0.006,,,27.0,,N
Ar,2,2275.3612,0.0001,,,810.0,,N
Ar,2,2276.73,0.02,,,0.0,,N
Ar,3,2279.0327,0.0004,,,243.0,,N
Ar,3,2279.47,0.05,,,81.0,,N
Ar,3,2279.68,0.05,,,108.0,,N
Ar,3,2280.85,0.05,,,135.0,,N
Ar,3,2281.1989,0.0009,,,135.0,,N
Ar,2,2281.512,0.006,,,27.0,,N
Ar,3,2282.2225,0.0004,E,,270.0,,N
Ar,2,2282.6205,0.0001,,,5913.0,,N
Ar,2,2283.0582,0.0004,,,324.0,,N
Ar,2,2283.2433,0.0001,,,5778.0,,N
Ar,2,2283.7547,0.0008,,,216.0,,N
Ar,2,2283.9938,0.0001,,,11529.0,,N
Ar,2,2285.612,0.006,,,27.0,,N
Ar,2,2285.7997,0.0003,,,432.0,,N
Ar,2,2286.9248,0.0001,,,2835.0,,N
Ar,2,2288.7656,0.0001,,,3159.0,,N
Ar,3,2288.82,0.03,,,54.0,,N
Ar,2,2289.09,0.02,,,13.5,,N
Ar,3,2289.31,0.03,,,108.0,,N
Ar,2,2289.3802,0.0002,,,513.0,,N
Ar,2,2289.7683,0.0001,,,7614.0,,N
Ar,2,2290.0104,0.0006,,,216.0,,N
Ar,2,2290.4247,0.0001,,,1377.0,,N
Ar,3,2290.61,0.03,,,162.0,,N
Ar,3,2291.3593,0.0008,,,162.0,,N
Ar,2,2292.132,0.0001,,,2457.0,,N
Ar,3,2292.2648,0.0008,,,135.0,,N
Ar,3,2292.39,0.05,,,135.0,,N
Ar,3,2292.9752,0.0002,,,459.0,,N
Ar,3,2294.05,0.03,,,81.0,,N
Ar,3,2294.91,0.03,,,135.0,,N
Ar,2,2295.3493,0.0001,,,1566.0,,N
Ar,2,2296.202,0.012,,,13.5,blG?,N
Ar,3,2296.24,0.03,,,108.0,,N
Ar,3,2297.15,0.04,E,,135.0,,N
Ar,2,2297.645,0.006,,,13.5,,N
Ar,2,2297.8805,0.001,,,135.0,?,N
Ar,3,2299.062,0.02,,,27.0,,N
Ar,2,2300.1793,0.0001,,,5265.0,,N
Ar,3,2300.7825,0.0006,,,108.0,,N
Ar,2,2301.8256,0.0001,,,918.0,,N
Ar,2,2302.078,0.0001,,,2457.0,*,N
Ar,2,2302.078,0.0001,,,2457.0,*,N
Ar,3,2302.17,0.05,,,405.0,,N
Ar,3,2302.92,0.05,,,162.0,,N
Ar,2,2305.8594,0.0002,,,486.0,,N
Ar,2,2307.2715,0.0005,,,216.0,,N
Ar,2,2307.461,0.0005,,,216.0,,N
Ar,2,2309.0973,0.0002,,,756.0,,N
Ar,2,2309.1519,0.0001,,,7776.0,,N
Ar,2,2309.86,0.006,,,54.0,,N
Ar,3,2312.1238,0.0008,,,162.0,,N
Ar,2,2313.7191,0.0001,,,28269.0,,N
Ar,2,2314.9707,0.0001,,,10746.0,,N
Ar,2,2315.3098,0.0001,,,1566.0,,N
Ar,2,2316.2973,0.0001,,,49140.0,,N
Ar,3,2316.8911,0.0005,,,189.0,,N
Ar,3,2317.3757,0.0006,,,216.0,,N
Ar,2,2317.746,0.0001,C,,5157.0,,N
Ar,3,2317.9325,0.0002,,,540.0,,N
Ar,3,2318.35,0.05,,,54.0,,N
Ar,2,2318.54,0.04,,,0.0,bl?,N
Ar,3,2319.0123,0.0004,,,270.0,,N
Ar,3,2319.2632,0.0005,,,216.0,,N
Ar,2,2322.081,0.006,,,54.0,,N
Ar,2,2324.427,0.0004,,,297.0,,N
Ar,2,2327.7869,0.0003,,,243.0,,N
Ar,2,2329.357,0.006,,,27.0,,N
Ar,3,2329.9195,0.0007,,,135.0,,N
Ar,2,2331.4503,0.0001,,,24624.0,,N
Ar,2,2332.31,0.012,,,27.0,blG?,N
Ar,2,2332.9032,0.0005,,,243.0,,N
Ar,2,2333.036,0.0008,,,216.0,,N
Ar,3,2335.2989,0.0003,,,378.0,,N
Ar,2,2337.7777,0.0001,,,14175.0,,N
Ar,3,2338.1615,0.0029,,,108.0,,N
Ar,2,2339.06,0.02,,,0.0,,N
Ar,2,2339.7968,0.0001,,,1323.0,,N
Ar,3,2343.56,0.05,,,81.0,,N
Ar,2,2344.2027,0.0001,,,7263.0,,N
Ar,2,2344.745,0.006,,,13.5,,N
Ar,3,2345.1968,0.0003,E,,378.0,,N
Ar,2,2345.254,0.0011,,,162.0,,N
Ar,3,2345.42,0.05,,,135.0,,N
Ar,2,2345.5,0.04,,,27.0,bl,N
Ar,2,2345.86,0.02,,,0.0,,N
Ar,2,2346.5751,0.0004,,,378.0,,N
Ar,3,2347.5774,0.0006,,,189.0,,N
Ar,2,2348.91,0.006,,,27.0,,N
Ar,2,2349.51,0.04,,,13.5,bl?,N
Ar,2,2350.4877,0.0001,,,2889.0,,N
Ar,3,2351.67,0.05,,,189.0,,N
Ar,3,2352.33,0.05,,,135.0,,N
Ar,2,2353.4241,0.0002,,,864.0,,N
Ar,2,2354.1315,0.0001,,,2403.0,,N
Ar,2,2354.793,0.006,,,27.0,,N
Ar,3,2356.119,0.02,,,27.0,,N
Ar,2,2357.5892,0.0001,,,4266.0,,N
Ar,2,2358.19,0.02,,,13.5,?,N
Ar,2,2358.408,0.006,,,54.0,,N
Ar,3,2358.9539,0.0006,,,216.0,,N
Ar,2,2360.0586,0.0001,,,945.0,,N
Ar,3,2360.26,0.05,,,243.0,,N
Ar,2,2361.82,0.006,,,27.0,*,N
Ar,2,2361.82,0.006,,,27.0,*,N
Ar,2,2362.083,0.006,,,27.0,,N
Ar,2,2362.8625,0.0015,,,135.0,,N
Ar,2,2364.1115,0.0001,,,1782.0,,N
Ar,3,2366.317,0.02,,,27.0,,N
Ar,2,2366.7776,0.0003,,,432.0,,N
Ar,2,2367.248,0.006,,,27.0,,N
Ar,2,2368.612,0.006,,,27.0,,N
Ar,2,2369.1884,0.0004,,,270.0,,N
Ar,2,2370.631,0.006,,,13.5,,N
Ar,2,2371.6573,0.0007,,,189.0,,N
Ar,2,2371.739,0.0002,,,756.0,,N
Ar,2,2376.43,0.006,,,27.0,,N
Ar,3,2377.7512,0.0006,,,297.0,,N
Ar,2,2379.4214,0.0006,,,243.0,?,N
Ar,2,2379.863,0.006,,,81.0,,N
Ar,2,2381.139,0.0003,,,459.0,,N
Ar,2,2381.456,0.012,,,27.0,bl,N
Ar,3,2382.403,0.02,,,108.0,,N
Ar,2,2382.565,0.006,,,27.0,,N
Ar,2,2382.955,0.006,,,27.0,,N
Ar,2,2383.4826,0.0001,,,2457.0,,N
Ar,2,2383.934,0.006,,,54.0,,N
Ar,2,2384.9673,0.0001,,,2241.0,,N
Ar,2,2385.936,0.006,,,27.0,,N
Ar,2,2387.9317,0.0002,,,729.0,,N
Ar,2,2388.268,0.006,,,27.0,,N
Ar,2,2390.878,0.006,,,54.0,,N
Ar,2,2392.808,0.006,,,27.0,*,N
Ar,2,2392.808,0.006,,,27.0,*,N
Ar,3,2395.6538,0.0002,,,486.0,,N
Ar,2,2396.0,0.02,,,13.5,,N
Ar,2,2397.5467,0.0004,,,324.0,,N
Ar,2,2398.3687,0.0001,,,1917.0,,N
Ar,3,2399.1951,0.0002,,,702.0,,N
Ar,2,2399.3685,0.0005,,,270.0,,N
Ar,2,2400.85,0.02,,,13.5,?,N
Ar,2,2401.02,0.02,,,13.5,,N
Ar,2,2402.9,0.006,,,27.0,*,N
Ar,2,2402.9,0.006,,,27.0,*,N
Ar,2,2403.2364,0.0001,,,1026.0,,N
Ar,2,2404.3523,0.0001,,,17442.0,,N
Ar,2,2404.4984,0.0008,,,162.0,,N
Ar,3,2404.5771,0.0012,,,108.0,,N
Ar,3,2405.0036,0.0002,,,837.0,,N
Ar,2,2405.2283,0.0001,,,1566.0,,N
Ar,2,2405.776,0.006,,,54.0,,N
Ar,2,2406.44,0.02,,,13.5,,N
Ar,2,2406.6389,0.0002,,,567.0,,N
Ar,4,2407.23,0.03,,,189.0,,N
Ar,2,2407.8673,0.0006,,,216.0,,N
Ar,2,2408.2068,0.0004,,,297.0,,N
Ar,2,2408.943,0.006,,,27.0,,N
Ar,2,2409.503,0.006,,,54.0,,N
Ar,2,2409.702,0.006,,,27.0,,N
Ar,3,2410.3797,0.0004,,,189.0,,N
Ar,3,2410.8623,0.0007,,,162.0,,N
Ar,2,2410.9337,0.0001,,,4590.0,,N
Ar,3,2411.0016,0.0003,,,351.0,,N
Ar,2,2412.124,0.006,,,13.5,,N
Ar,2,2412.464,0.0001,,,1458.0,,N
Ar,2,2412.91,0.006,,,27.0,,N
Ar,3,2413.2214,0.0002,,,729.0,,N
Ar,2,2413.486,0.006,,,27.0,,N
Ar,2,2414.2216,0.0001,,,2187.0,,N
Ar,3,2415.6513,0.0003,,,351.0,,N
Ar,3,2415.8637,0.0005,,,243.0,,N
Ar,3,2416.003,0.0009,,,135.0,,N
Ar,7,2416.5,0.3,,,-2673.0,--,N
Ar,2,2417.2096,0.0005,,,270.0,,N
Ar,2,2418.704,0.006,,,27.0,,N
Ar,3,2418.842,0.0001,,,918.0,,N
Ar,2,2419.1761,0.0007,,,189.0,,N
Ar,2,2419.413,0.006,,,27.0,,N
Ar,3,2419.415,0.02,,,54.0,,N
Ar,3,2419.9242,0.0003,,,378.0,,N
Ar,2,2420.4558,0.0001,,,4077.0,,N
Ar,2,2421.4977,0.0001,,,918.0,,N
Ar,2,2421.521,0.0002,,,567.0,,N
Ar,3,2421.81,0.05,,,108.0,,N
Ar,2,2421.822,0.012,,,13.5,blG?,N
Ar,2,2422.089,0.006,,,54.0,,N
Ar,2,2422.695,0.006,,,108.0,,N
Ar,3,2423.5239,0.0001,,,1107.0,,N
Ar,3,2423.9601,0.0002,,,702.0,,N
Ar,3,2424.2959,0.0007,,,162.0,,N
Ar,3,2424.49,0.05,,,54.0,,N
Ar,2,2424.6597,0.0001,,,1188.0,,N
Ar,2,2424.7184,0.0006,,,243.0,,N
Ar,3,2425.4917,0.0002,,,486.0,,N
Ar,3,2426.1764,0.0009,,,162.0,,N
Ar,3,2426.743,0.02,,,81.0,,N
Ar,3,2427.2,0.05,,,108.0,,N
Ar,3,2427.4901,0.001,,,162.0,,N
Ar,2,2428.523,0.006,,,27.0,,N
Ar,2,2429.4508,0.0006,,,216.0,,N
Ar,2,2430.0345,0.0001,,,1863.0,,N
Ar,2,2431.6309,0.0008,,,216.0,,N
Ar,2,2431.923,0.006,,,27.0,,N
Ar,2,2434.364,0.006,,,54.0,,N
Ar,2,2437.2,0.006,,,27.0,,N
Ar,2,2437.5086,0.001,,,162.0,,N
Ar,2,2440.0282,0.0001,,,1107.0,,N
Ar,3,2441.2307,0.0003,,,189.0,,N
Ar,2,2441.2892,0.0004,,,243.0,,N
Ar,2,2442.794,0.006,,,54.0,,N
Ar,2,2443.2179,0.0005,,,297.0,,N
Ar,2,2443.49,0.02,,,27.0,p,N
Ar,3,2443.6243,0.0007,,,135.0,,N
Ar,2,2444.828,0.006,,,81.0,,N
Ar,2,2444.996,0.006,,,13.5,,N
Ar,2,2446.355,0.006,,,27.0,,N
Ar,3,2447.43,0.04,,,27.0,,N
Ar,4,2447.73,0.03,,,243.0,,N
Ar,2,2447.743,0.012,,,54.0,bl,N
Ar,2,2448.16,0.02,,,0.0,,N
Ar,2,2449.179,0.006,,,54.0,,N
Ar,2,2449.407,0.006,,,54.0,,N
Ar,2,2450.541,0.006,,,27.0,,N
Ar,4,2452.58,0.05,,,108.0,,N
Ar,2,2452.7441,0.001,,,162.0,?,N
Ar,2,2454.2618,0.0001,,,8532.0,,N
Ar,3,2454.63,0.05,,,162.0,,N
Ar,2,2455.0667,0.0001,,,1350.0,,N
Ar,2,2455.1437,0.0003,,,378.0,,N
Ar,2,2455.235,0.006,,,27.0,,N
Ar,2,2455.628,0.006,,,27.0,,N
Ar,2,2456.2654,0.0005,,,243.0,,N
Ar,2,2456.61,0.04,,,27.0,bl?,N
Ar,2,2457.525,0.006,,,27.0,,N
Ar,2,2457.951,0.0014,,,270.0,bl,N
Ar,2,2459.601,0.006,,,27.0,?,N
Ar,2,2459.9521,0.0001,,,1080.0,,N
Ar,2,2460.6409,0.0004,,,243.0,,N
Ar,2,2461.203,0.006,,,27.0,*,N
Ar,2,2461.203,0.006,,,27.0,*,N
Ar,2,2462.553,0.006,,,27.0,,N
Ar,2,2462.998,0.012,,,54.0,bl,N
Ar,3,2464.2553,0.0006,,,135.0,,N
Ar,3,2464.62,0.04,,,135.0,,N
Ar,3,2466.084,0.02,,,27.0,,N
Ar,2,2466.12,0.04,,,27.0,bl?,N
Ar,3,2467.1,0.05,,,81.0,,N
Ar,2,2467.55,0.02,,,0.0,,N
Ar,3,2468.3,0.04,,,54.0,,N
Ar,3,2468.6732,0.0004,,,270.0,,N
Ar,2,2469.876,0.006,,,54.0,,N
Ar,2,2470.358,0.0004,,,270.0,,N
Ar,2,2471.74,0.02,,,13.5,,N
Ar,3,2471.92,0.05,,,162.0,,N
Ar,3,2472.9445,0.0002,,,594.0,,N
Ar,2,2473.9968,0.0001,,,1593.0,,N
Ar,2,2474.2615,0.0006,,,162.0,,N
Ar,3,2475.212,0.02,,,54.0,,N
Ar,2,2475.4595,0.0001,,,1377.0,,N
Ar,3,2476.1,0.05,,,189.0,,N
Ar,3,2476.529,0.0004,,,270.0,,N
Ar,2,2476.71,0.02,,,13.5,,N
Ar,2,2476.97,0.006,,,54.0,,N
Ar,3,2478.7619,0.0004,,,162.0,,N
Ar,2,2479.0562,0.0001,,,2106.0,,N
Ar,3,2479.76,0.05,,,81.0,,N
Ar,2,2480.4633,0.0002,,,756.0,,N
Ar,2,2480.8527,0.0001,,,4185.0,,N
Ar,2,2481.4745,0.0001,,,1755.0,,N
Ar,2,2482.1505,0.0001,,,972.0,,N
Ar,2,2483.225,0.006,,,54.0,,N
Ar,3,2484.1045,0.0009,E,,135.0,,N
Ar,3,2484.87,0.05,,,54.0,,N
Ar,3,2485.63,0.05,,,54.0,,N
Ar,2,2486.906,0.006,,,81.0,,N
Ar,3,2488.8577,0.0003,,,432.0,,N
Ar,2,2491.0343,0.0001,,,999.0,,N
Ar,2,2492.0149,0.0002,,,729.0,,N
Ar,3,2492.95,0.04,E,,81.0,,N
Ar,2,2494.1164,0.0012,,,243.0,bl*,N
Ar,2,2494.1164,0.0012,,,243.0,bl*,N
Ar,3,2494.8515,0.0009,,,135.0,,N
Ar,2,2495.92,0.006,,,54.0,,N
Ar,3,2496.4,0.05,,,135.0,,N
Ar,4,2496.98,0.03,,,27.0,,N
Ar,2,2497.2217,0.0006,,,216.0,,N
Ar,2,2499.5264,0.0005,,,270.0,,N
Ar,3,2499.96,0.04,E,,27.0,,N
Ar,2,2500.395,0.0001,,,2052.0,,N
Ar,2,2501.836,0.0002,,,594.0,,N
Ar,3,2503.016,0.02,,,27.0,,N
Ar,2,2503.9345,0.0003,,,513.0,,N
Ar,3,2504.3877,0.0005,,,189.0,,N
