element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Th,2,4770.7451,0.0007,,,33.0,,Y
Th,1,4770.7982,0.0004,,,75.0,,Y
Th,2,4770.945,0.003,,,0.0,,Y
Th,2,4771.123,0.003,,,13.0,,Y
Th,1,4771.3314,0.0007,,,28.0,,Y
Th,1,4771.533,0.0023,,,29.0,,Y
Th,2,4771.867,0.003,,,9.0,,Y
Th,2,4771.952,0.003,,,13.0,,Y
Th,1,4772.068,0.003,,,5.0,,Y
Th,1,4772.9589,0.0023,,,13.0,,Y
Th,2,4773.1042,0.0005,,,73.0,,Y
Th,1,4773.24101,0.00018,,,580.0,,Y
Th,2,4773.482,0.003,,,0.0,,Y
Th,2,4773.955,0.003,,,13.0,,Y
Th,2,4773.991,0.003,,,13.0,,Y
Th,2,4774.25137,0.00014,,,950.0,,Y
Th,1,4774.27567,0.00018,,,490.0,,Y
Th,2,4774.331,0.003,,,27.0,,Y
Th,2,4774.499,0.003,,,27.0,,Y
Th,1,4774.8327,0.0007,,,27.0,,Y
Th,2,4775.0661,0.0023,,,12.0,,Y
Th,1,4775.3129,0.00016,,,620.0,,Y
Th,2,4775.357,0.003,,,41.0,,Y
Th,1,4775.5433,0.0007,,,32.0,,Y
Th,1,4775.79398,0.00014,,,810.0,,Y
Th,1,4776.3214,0.0004,,,89.0,,Y
Th,1,4776.7792,0.0003,,,160.0,,Y
Th,1,4777.19157,0.00014,,,1100.0,,Y
Th,2,4777.35,0.003,,,0.0,,Y
Th,1,4777.421,0.0023,,,7.0,,Y
Th,2,4777.6489,0.0018,,,32.0,,Y
Th,1,4778.0211,0.0023,,,15.0,,Y
Th,1,4778.29386,3e-05,,,10000.0,,Y
Th,1,4778.4532,0.0023,,,38.0,,Y
Th,2,4778.547,0.003,,,13.0,,Y
Th,1,4778.6382,0.0007,,,40.0,,Y
Th,2,4778.921,0.003,,,13.0,,Y
Th,1,4779.566,0.0023,,,15.0,,Y
Th,2,4779.5899,0.0003,,,240.0,,Y
Th,1,4779.6601,0.0007,,,35.0,,Y
Th,1,4779.72873,0.00018,,,540.0,,Y
Th,1,4780.2187,0.0023,,,14.0,,Y
Th,1,4780.4164,0.0003,,,240.0,,Y
Th,1,4780.43,0.0003,,,240.0,bl,Y
Th,1,4780.6331,0.0021,,,17.0,,Y
Th,3,4780.6918,0.0004,,,91.0,,Y
Th,1,4780.7505,0.00023,,,340.0,,Y
Th,1,4781.2902,0.0003,,,190.0,,Y
Th,1,4781.363,0.0023,,,15.0,,Y
Th,1,4781.52602,0.00023,,,300.0,,Y
Th,2,4781.584,0.003,,,40.0,,Y
Th,1,4781.669,0.0005,,,50.0,,Y
Th,1,4781.7522,0.0021,,,16.0,i,Y
Th,2,4782.204,0.003,,,27.0,,Y
Th,1,4782.3719,0.0007,,,26.0,,Y
Th,2,4782.76126,0.00018,,,500.0,,Y
Th,1,4782.9366,0.0007,,,31.0,,Y
Th,2,4783.167,0.003,,,0.0,,Y
Th,1,4783.4401,0.0023,,,13.0,,Y
Th,1,4783.6051,0.0023,,,15.0,,Y
Th,2,4783.639,0.0003,,,170.0,,Y
Th,1,4783.86182,0.00011,,,860.0,,Y
Th,2,4783.9097,0.0005,,,49.0,,Y
Th,1,4784.03958,0.00018,,,550.0,,Y
Th,1,4784.163,0.0023,,,15.0,,Y
Th,2,4784.5667,0.0021,,,16.0,,Y
Th,2,4784.9304,0.0005,,,46.0,,Y
Th,1,4785.007,0.0023,,,7.0,,Y
Th,1,4785.2771,0.0007,,,36.0,,Y
Th,2,4785.295,0.003,,,0.0,,Y
Th,2,4785.724,0.003,,,9.0,,Y
Th,1,4785.7806,0.0007,,,27.0,,Y
Th,1,4786.53115,0.00011,,,720.0,,Y
Th,1,4786.725,0.0003,,,210.0,,Y
Th,1,4786.9152,0.0007,,,37.0,,Y
Th,1,4787.14806,9e-05,,,1100.0,,Y
Th,2,4787.3732,0.0005,,,62.0,,Y
Th,2,4787.6708,0.0018,,,31.0,,Y
Th,2,4787.8216,0.0016,,,39.0,,Y
Th,1,4788.0789,0.0023,,,7.0,,Y
Th,2,4788.375,0.003,,,27.0,,Y
Th,1,4788.472,0.0023,,,15.0,,Y
Th,1,4788.542,0.0023,,,23.0,,Y
Th,1,4788.6782,0.0004,,,99.0,,Y
Th,1,4789.38676,3e-05,,,5700.0,,Y
Th,1,4789.5877,0.0005,,,55.0,,Y
Th,2,4789.9032,0.0021,,,17.0,,Y
Th,1,4790.0765,0.0004,,,80.0,,Y
Th,2,4790.148,0.003,,,0.0,,Y
Th,2,4790.4374,0.0003,,,140.0,,Y
Th,1,4791.3663,0.0007,,,42.0,,Y
Th,1,4791.5158,0.0003,,,180.0,,Y
Th,1,4791.7089,0.0007,,,27.0,,Y
Th,1,4791.9216,0.0007,,,27.0,,Y
Th,1,4791.9946,0.0018,,,30.0,,Y
Th,1,4792.9065,0.0007,,,42.0,,Y
Th,1,4793.24457,0.00014,,,700.0,,Y
Th,1,4793.285,0.0023,,,63.0,,Y
Th,2,4793.669,0.003,,,27.0,,Y
Th,1,4793.9052,0.0004,,,94.0,,Y
Th,2,4794.175,0.003,,,13.0,,Y
Th,1,4794.4741,0.0023,,,15.0,,Y
Th,2,4794.918,0.003,,,27.0,,Y
Th,1,4795.2894,0.0023,,,13.0,,Y
Th,1,4795.4173,0.0021,,,21.0,,Y
Th,1,4795.614,0.0005,,,50.0,,Y
Th,1,4795.91316,0.00016,,,660.0,,Y
Th,1,4796.2429,0.0004,,,95.0,,Y
Th,1,4796.3015,0.0021,,,16.0,,Y
Th,2,4796.448,0.003,,,0.0,,Y
Th,2,4796.511,0.003,,,0.0,,Y
Th,1,4796.6671,0.0023,,,23.0,,Y
Th,1,4796.8971,0.0007,,,31.0,,Y
Th,1,4797.4231,0.0021,,,19.0,,Y
Th,1,4797.4974,0.0003,,,210.0,,Y
Th,2,4797.569,0.0021,,,21.0,,Y
Th,1,4798.5956,0.0007,,,37.0,,Y
Th,1,4798.7334,0.0007,,,30.0,,Y
Th,2,4799.158,0.003,,,0.0,,Y
Th,1,4799.6688,0.0021,,,16.0,,Y
Th,2,4799.7591,0.0005,,,50.0,,Y
Th,2,4800.0545,0.0016,,,38.0,,Y
Th,2,4800.17241,0.00023,,,360.0,,Y
Th,1,4801.0517,0.0004,,,90.0,,Y
Th,1,4801.3483,0.0016,,,37.0,,Y
Th,1,4801.9509,0.0023,,,16.0,,Y
Th,1,4802.0644,0.0021,,,20.0,,Y
Th,2,4802.422,0.003,,,13.0,,Y
Th,2,4802.612,0.003,,,0.0,,Y
Th,1,4802.6714,0.0004,,,110.0,,Y
Th,1,4803.4443,0.0006,,,42.0,,Y
Th,2,4803.4871,0.0003,,,180.0,,Y
Th,2,4803.956,0.0003,,,200.0,,Y
Th,1,4804.544,0.0023,,,11.0,,Y
Th,1,4805.2461,0.0004,,,80.0,,Y
Th,2,4805.29,0.003,,,0.0,,Y
Th,2,4805.5477,0.0007,,,26.0,,Y
Th,1,4805.6063,0.0006,,,46.0,,Y
Th,2,4805.88,0.003,,,27.0,,Y
Th,2,4805.9654,0.0006,,,42.0,,Y
Th,2,4806.0552,0.0006,,,44.0,,Y
Th,1,4806.248,0.0023,,,24.0,,Y
Th,1,4806.358,0.0006,,,44.0,,Y
Th,1,4806.4634,0.0005,,,60.0,,Y
Th,2,4807.0823,0.0021,,,16.0,,Y
Th,1,4807.335,0.003,,,6.0,,Y
Th,1,4807.4614,0.0023,,,14.0,,Y
Th,1,4807.5504,0.0023,,,15.0,,Y
Th,1,4808.1337,3e-05,,,12000.0,,Y
Th,1,4808.7658,0.0007,,,37.0,,Y
Th,1,4809.61408,4e-05,,,3600.0,,Y
Th,1,4809.956,0.0007,,,25.0,,Y
Th,1,4810.5206,0.0005,,,53.0,,Y
Th,2,4810.8763,0.0023,,,13.0,,Y
Th,2,4811.369,0.003,,,27.0,,Y
Th,1,4811.4744,0.0021,,,20.0,,Y
Th,2,4811.8711,0.0006,,,47.0,,Y
Th,2,4812.0258,0.0005,,,50.0,,Y
Th,1,4812.37558,0.00016,,,750.0,,Y
Th,2,4812.449,0.003,,,13.0,,Y
Th,2,4812.562,0.003,,,13.0,,Y
Th,1,4812.636,0.0019,,,31.0,,Y
Th,1,4812.712,0.0023,,,8.0,,Y
Th,1,4812.9368,0.0006,,,46.0,,Y
Th,1,4813.00697,0.00016,,,690.0,,Y
Th,1,4813.4992,0.0023,,,8.0,,Y
Th,2,4813.591,0.003,,,0.0,,Y
Th,1,4813.72042,7e-05,,,1600.0,,Y
Th,1,4813.89632,5e-05,,,2400.0,,Y
Th,2,4814.1644,0.0023,,,15.0,,Y
Th,1,4814.553,0.0023,,,16.0,,Y
Th,1,4814.652,0.0007,,,25.0,,Y
Th,1,4814.6808,0.0005,,,53.0,,Y
Th,1,4814.9212,0.0004,,,110.0,,Y
Th,1,4815.0496,0.0005,,,51.0,,Y
Th,1,4815.342,0.0023,,,13.0,,Y
Th,2,4815.3895,0.0019,,,25.0,,Y
Th,1,4815.4635,0.0009,,,79.0,,Y
Th,1,4815.5586,0.0023,,,12.0,,Y
Th,2,4815.927,0.003,,,0.0,,Y
Th,2,4816.1346,0.0023,,,13.0,,Y
Th,1,4816.566,0.0023,,,8.0,,Y
Th,1,4816.8322,0.0005,,,63.0,,Y
Th,2,4816.8644,0.0004,,,94.0,,Y
Th,1,4817.0206,0.00021,,,400.0,,Y
Th,2,4817.3201,0.0021,,,15.0,,Y
Th,1,4817.444,0.0006,,,47.0,,Y
Th,1,4817.5952,0.0019,,,21.0,,Y
Th,2,4817.8328,0.0006,,,44.0,,Y
Th,1,4817.909,0.003,,,8.0,,Y
Th,1,4818.1055,0.0019,,,29.0,,Y
Th,1,4818.161,0.003,,,6.0,,Y
Th,1,4818.2956,0.0005,,,60.0,,Y
Th,2,4818.64779,0.00019,,,580.0,,Y
Th,2,4819.0227,0.0007,,,31.0,,Y
Th,1,4819.19306,0.00016,,,690.0,,Y
Th,1,4819.5094,0.0004,,,110.0,,Y
Th,1,4819.575,0.0003,,,250.0,,Y
Th,1,4819.683,0.0014,,,64.0,,Y
Th,1,4820.4403,0.0005,,,52.0,,Y
Th,1,4820.46492,0.00019,,,590.0,,Y
Th,1,4820.507,0.0005,,,65.0,,Y
Th,1,4820.7881,0.0023,,,16.0,,Y
Th,1,4820.7946,0.0012,,,110.0,,Y
Th,1,4820.88444,7e-05,,,1700.0,,Y
Th,2,4821.035,0.003,,,0.0,,Y
Th,2,4821.2727,0.0003,,,220.0,,Y
Th,1,4821.38829,0.00023,,,350.0,,Y
Th,1,4821.5878,6e-05,,,1900.0,,Y
Th,1,4821.6263,0.0007,,,37.0,,Y
Th,1,4821.8647,0.0003,,,150.0,,Y
Th,2,4822.0141,0.0004,,,120.0,,Y
Th,1,4822.85478,3e-05,,,7400.0,,Y
Th,1,4823.124,0.0004,,,86.0,,Y
Th,2,4823.1824,0.0003,,,280.0,,Y
Th,2,4823.319,0.003,,,40.0,,Y
Th,1,4823.60634,6e-05,,,2300.0,,Y
Th,2,4823.6924,0.0005,,,66.0,,Y
Th,1,4823.99681,0.00012,,,940.0,,Y
Th,2,4824.044,0.003,,,13.0,,Y
Th,1,4824.0879,0.0005,,,60.0,,Y
Th,1,4824.313,0.0007,,,41.0,,Y
Th,2,4824.6484,0.0003,,,160.0,,Y
Th,1,4824.7361,0.0023,,,8.0,,Y
Th,1,4825.0596,0.0003,,,140.0,,Y
Th,1,4825.1832,0.0007,,,36.0,,Y
Th,1,4825.5548,0.0006,,,43.0,,Y
Th,1,4826.0031,0.0009,,,74.0,,Y
Th,1,4826.6332,0.0003,,,230.0,,Y
Th,1,4826.70039,3e-05,,,4700.0,,Y
Th,1,4827.1655,0.0007,,,40.0,,Y
Th,1,4828.246,0.0023,,,8.0,,Y
Th,2,4828.4651,0.0005,,,50.0,,Y
Th,1,4828.6596,0.0004,,,110.0,,Y
Th,2,4828.9515,0.0021,,,15.0,,Y
Th,1,4829.4081,0.0007,,,35.0,,Y
Th,1,4829.5518,0.0023,,,13.0,,Y
Th,1,4829.79734,0.00016,,,510.0,,Y
Th,2,4829.8873,0.0007,,,25.0,,Y
Th,1,4830.2061,0.0023,,,8.0,,Y
Th,1,4831.12128,3e-05,,,7000.0,,Y
Th,1,4831.4637,0.0003,,,230.0,,Y
Th,1,4831.59762,5e-05,,,2500.0,,Y
Th,2,4831.645,0.003,,,0.0,,Y
Th,1,4832.1668,0.0007,,,34.0,,Y
Th,1,4832.4233,0.0004,,,92.0,,Y
Th,2,4832.80278,9e-05,,,1300.0,,Y
Th,1,4833.11263,0.00023,,,310.0,,Y
Th,1,4833.17862,0.00019,,,630.0,,Y
Th,1,4833.4337,0.0007,,,28.0,,Y
Th,1,4833.6375,0.0007,,,39.0,,Y
Th,1,4833.6759,0.0003,,,170.0,,Y
Th,1,4833.7658,0.0021,,,20.0,,Y
Th,2,4833.826,0.003,,,340.0,,Y
Th,1,4833.8277,0.0003,,,230.0,,Y
Th,2,4833.872,0.003,,,0.0,,Y
Th,2,4834.0297,0.0021,,,20.0,,Y
Th,1,4834.0971,0.0003,,,210.0,,Y
Th,1,4834.5368,0.0021,,,19.0,,Y
Th,1,4834.6322,0.0023,,,16.0,,Y
Th,1,4835.0755,0.0007,,,32.0,,Y
Th,1,4836.0939,0.0007,,,27.0,,Y
Th,2,4836.1831,0.0005,,,54.0,,Y
Th,1,4836.3447,0.0023,,,15.0,,Y
Th,1,4836.6959,0.0007,,,400.0,,Y
Th,1,4836.9098,0.0023,,,14.0,,Y
Th,1,4837.2444,0.0005,,,61.0,,Y
Th,1,4837.4121,0.0004,,,130.0,,Y
Th,2,4837.7035,0.0007,,,38.0,,Y
Th,2,4838.3547,0.0004,,,130.0,,Y
Th,1,4838.559,0.0004,,,76.0,,Y
Th,2,4839.104,0.003,,,8.0,,Y
Th,2,4839.563,0.003,,,0.0,,Y
Th,1,4839.6751,0.0004,,,82.0,,Y
Th,2,4839.7401,0.0005,,,72.0,,Y
Th,1,4839.7896,0.0021,,,18.0,,Y
Th,1,4840.175,0.0021,,,15.0,,Y
Th,2,4840.471,0.003,,,550.0,,Y
Th,2,4840.47447,0.00016,,,820.0,bl,Y
Th,1,4840.84278,3e-05,,,9600.0,,Y
Th,1,4840.93252,0.00019,,,540.0,,Y
Th,2,4841.037,0.003,,,0.0,,Y
Th,2,4841.32,0.003,,,27.0,,Y
Th,2,4841.385,0.003,,,13.0,,Y
Th,3,4841.8059,0.0007,,,38.0,,Y
Th,1,4842.0517,0.0007,,,34.0,,Y
Th,1,4842.1676,0.0003,,,170.0,*,Y
Th,2,4842.562,0.003,,,13.0,,Y
Th,1,4842.7654,0.0021,,,15.0,,Y
Th,1,4843.0232,0.0004,,,100.0,,Y
Th,1,4843.1053,0.0005,,,53.0,,Y
Th,2,4843.815,0.003,,,0.0,,Y
Th,1,4843.87666,0.00012,,,830.0,,Y
Th,1,4843.94113,7e-05,,,1400.0,,Y
Th,2,4844.16541,0.00019,,,600.0,,Y
Th,2,4844.2603,0.0006,,,42.0,,Y
Th,1,4844.6147,0.0007,,,27.0,,Y
Th,2,4844.7554,0.0004,,,140.0,,Y
Th,1,4844.9252,0.0003,,,180.0,,Y
Th,1,4845.16264,0.00012,,,820.0,,Y
Th,1,4845.6775,0.0021,,,18.0,,Y
Th,1,4845.8621,0.0021,,,20.0,,Y
Th,2,4845.9354,0.0007,,,40.0,,Y
Th,1,4845.9902,0.0023,,,8.0,,Y
Th,1,4847.1459,0.0007,,,26.0,,Y
Th,1,4847.32635,0.00024,,,310.0,,Y
Th,1,4847.7937,0.0007,,,33.0,,Y
Th,2,4847.887,0.003,,,27.0,,Y
Th,1,4848.2136,0.0003,,,190.0,,Y
Th,1,4848.36248,3e-05,,,6000.0,,Y
Th,2,4848.8328,0.0021,,,17.0,,Y
Th,2,4849.0409,0.0003,,,230.0,,Y
Th,1,4849.14011,9e-05,,,910.0,,Y
Th,1,4849.417,0.0024,,,17.0,,Y
Th,2,4849.4486,0.0007,,,41.0,,Y
Th,1,4849.86165,0.00014,,,680.0,,Y
Th,2,4850.0268,0.0007,,,38.0,,Y
Th,2,4850.43962,7e-05,,,1300.0,,Y
Th,2,4850.797,0.003,,,4.0,,Y
Th,1,4851.678,0.0005,,,57.0,,Y
Th,2,4851.9088,0.0024,,,14.0,,Y
Th,1,4852.5366,0.0007,,,29.0,,Y
Th,1,4852.86854,7e-05,,,1300.0,,Y
Th,1,4853.1324,0.0021,,,17.0,,Y
Th,1,4853.6088,0.0005,,,67.0,,Y
Th,1,4854.009,0.003,,,8.0,,Y
Th,2,4854.647,0.003,,,13.0,,Y
Th,1,4855.3336,0.0007,,,30.0,,Y
Th,1,4855.3945,0.0007,,,32.0,,Y
Th,1,4855.5263,0.0007,,,26.0,,Y
Th,2,4856.2757,0.0006,,,44.0,,Y
Th,2,4856.957,0.003,,,13.0,,Y
Th,2,4857.159,0.003,,,27.0,,Y
Th,1,4857.5385,0.0003,,,240.0,bl,Y
Th,1,4857.9484,0.0004,,,85.0,,Y
Th,2,4858.0945,0.0004,,,110.0,,Y
Th,1,4858.2349,0.0017,,,33.0,,Y
Th,2,4858.241,0.003,,,0.0,,Y
Th,2,4858.33278,0.00017,,,880.0,,Y
Th,1,4860.1728,0.0007,,,29.0,,Y
Th,1,4860.2599,0.0005,,,54.0,,Y
Th,2,4860.4238,0.0005,,,52.0,,Y
Th,1,4860.6171,0.0021,,,15.0,,Y
Th,1,4860.7329,0.0007,,,35.0,,Y
Th,1,4861.21665,9e-05,,,1100.0,,Y
Th,2,4861.5887,0.0006,,,45.0,,Y
Th,1,4861.6261,0.0004,,,140.0,,Y
Th,1,4861.71722,0.00012,,,820.0,,Y
Th,2,4861.9279,0.0021,,,17.0,,Y
Th,2,4862.128,0.003,,,13.0,,Y
Th,2,4862.203,0.003,,,0.0,,Y
Th,1,4862.43,0.0006,,,48.0,,Y
Th,1,4862.9621,0.0024,,,36.0,,Y
Th,1,4863.14098,7e-05,,,1500.0,,Y
Th,2,4863.163,0.003,,,4200.0,,Y
Th,2,4863.173,5e-05,,,4000.0,bl,Y
Th,1,4864.3556,0.0007,,,28.0,,Y
Th,1,4864.4308,0.0004,,,96.0,,Y
Th,1,4864.6976,0.0005,,,67.0,,Y
Th,1,4864.7502,0.0007,,,35.0,,Y
Th,1,4864.789,0.0024,,,18.0,,Y
Th,1,4864.985,0.0024,,,18.0,,Y
Th,1,4865.2012,0.0007,,,26.0,,Y
Th,1,4865.406,0.0003,,,190.0,,Y
Th,1,4865.47748,3e-05,,,9200.0,,Y
Th,1,4865.97223,0.00024,,,330.0,,Y
Th,1,4866.0344,0.0005,,,71.0,,Y
Th,1,4866.5966,0.0005,,,57.0,,Y
Th,2,4867.03,0.003,,,9.0,,Y
Th,1,4867.4743,0.0005,,,52.0,,Y
Th,1,4867.511,0.0007,,,27.0,,Y
Th,2,4868.2742,0.0004,,,130.0,,Y
Th,1,4868.52779,0.00024,,,290.0,,Y
Th,1,4868.6298,0.0004,,,86.0,,Y
Th,1,4868.88135,7e-05,,,1400.0,,Y
Th,1,4870.2522,0.0021,,,20.0,,Y
Th,1,4871.28915,0.00014,,,710.0,,Y
Th,1,4871.558,0.0024,,,27.0,,Y
Th,1,4871.6798,0.0005,,,68.0,,Y
Th,1,4872.03093,0.00021,,,420.0,,Y
Th,2,4872.1409,0.0007,,,30.0,,Y
Th,1,4872.2289,0.0003,,,230.0,,Y
Th,1,4872.2716,0.0003,,,150.0,,Y
Th,2,4872.537,0.003,,,14.0,,Y
Th,1,4872.91682,3e-05,,,4400.0,,Y
Th,1,4872.93884,0.00019,,,540.0,,Y
Th,2,4872.971,0.003,,,0.0,,Y
Th,2,4873.3517,0.0024,,,12.0,,Y
Th,1,4873.8551,0.0024,,,18.0,,Y
Th,2,4874.03,0.003,,,14.0,,Y
Th,2,4874.152,0.003,,,28.0,,Y
Th,1,4874.36431,5e-05,,,2500.0,,Y
Th,1,4875.6771,0.0024,,,36.0,,Y
Th,1,4876.0657,0.0007,,,36.0,,Y
Th,1,4876.142,0.0024,,,27.0,,Y
Th,1,4876.2427,0.0003,,,250.0,,Y
Th,1,4876.49495,0.00017,,,860.0,,Y
Th,1,4876.8554,0.0007,,,35.0,,Y
Th,2,4877.00155,0.00021,,,380.0,,Y
Th,1,4877.2647,0.0004,,,97.0,,Y
Th,2,4877.421,0.003,,,10.0,,Y
Th,1,4877.4998,0.0005,,,54.0,,Y
Th,2,4877.5569,0.0021,,,18.0,,Y
Th,2,4877.704,0.003,,,14.0,,Y
Th,2,4877.81285,0.00024,,,330.0,,Y
Th,1,4878.00942,6e-05,,,2200.0,,Y
Th,1,4878.73302,3e-05,,,7200.0,,Y
Th,2,4879.1565,0.0004,,,99.0,,Y
Th,2,4879.186,0.003,,,0.0,,Y
Th,2,4879.34975,0.00024,,,320.0,,Y
Th,1,4879.502,0.0006,,,46.0,,Y
Th,1,4880.0121,0.0007,,,40.0,,Y
Th,1,4880.1315,0.0007,,,31.0,,Y
Th,1,4880.1898,0.0005,,,69.0,,Y
Th,2,4880.2318,0.0007,,,29.0,,Y
Th,1,4880.8585,0.0005,,,170.0,,Y
Th,1,4880.9142,0.0003,,,220.0,,Y
Th,1,4881.07,0.0024,,,27.0,,Y
Th,2,4881.106,0.003,,,0.0,,Y
Th,1,4881.20436,0.00012,,,910.0,,Y
Th,1,4881.5961,0.0004,,,120.0,,Y
Th,1,4881.85311,0.00024,,,350.0,,Y
Th,2,4881.9131,0.0019,,,22.0,,Y
Th,2,4882.4463,0.0004,,,130.0,,Y
Th,1,4882.8943,0.0007,,,33.0,,Y
Th,1,4883.2348,0.0004,,,85.0,,Y
Th,1,4883.4923,0.0007,,,31.0,,Y
Th,2,4883.6493,0.0021,,,18.0,,Y
Th,1,4883.6631,0.0024,,,18.0,,Y
Th,1,4884.4932,0.0007,,,38.0,,Y
Th,1,4884.5514,0.0004,,,130.0,,Y
Th,2,4884.6832,0.0019,,,25.0,,Y
Th,1,4885.241,0.0024,,,27.0,,Y
Th,1,4885.29,0.0024,,,18.0,,Y
Th,2,4885.529,0.003,,,14.0,,Y
Th,2,4885.5402,0.0007,,,34.0,,Y
Th,1,4885.5683,0.0005,,,51.0,,Y
Th,1,4885.6018,0.0007,,,26.0,,Y
Th,1,4885.7595,0.0005,,,49.0,,Y
Th,1,4885.825,0.0024,,,380.0,,Y
Th,1,4885.8382,0.0019,,,33.0,,Y
Th,2,4885.9844,0.0005,,,53.0,,Y
Th,1,4886.0139,0.0024,,,27.0,,Y
Th,1,4886.1315,0.0003,,,140.0,,Y
Th,1,4886.8662,0.0004,,,130.0,,Y
Th,1,4887.0959,0.0004,,,110.0,,Y
Th,1,4887.8221,0.0024,,,9.0,,Y
Th,2,4888.365,0.003,,,28.0,,Y
Th,2,4888.498,0.003,,,28.0,,Y
Th,1,4888.7141,0.0024,,,37.0,,Y
Th,1,4888.8109,0.0024,,,37.0,,Y
Th,1,4889.49036,0.00019,,,530.0,,Y
Th,2,4889.8553,0.0004,,,110.0,,Y
Th,2,4890.435,0.0007,,,39.0,,Y
Th,1,4890.45826,0.00022,,,390.0,,Y
Th,1,4891.4546,0.0007,,,33.0,,Y
Th,1,4891.6606,0.0003,,,170.0,,Y
Th,1,4891.822,0.003,,,6.0,,Y
Th,1,4892.0415,0.0005,,,71.0,,Y
Th,1,4892.2794,0.0005,,,59.0,,Y
Th,1,4892.415,0.0024,,,9.0,,Y
Th,1,4892.75916,0.00019,,,520.0,,Y
Th,1,4892.8202,0.0019,,,29.0,,Y
Th,1,4893.44534,0.00019,,,590.0,,Y
Th,2,4893.517,0.003,,,14.0,,Y
Th,1,4893.7056,0.0005,,,73.0,,Y
Th,1,4893.9133,0.0022,,,19.0,,Y
Th,2,4894.351,0.003,,,0.0,,Y
Th,2,4894.397,0.003,,,14.0,,Y
Th,1,4894.5224,0.0007,,,40.0,,Y
Th,1,4894.95493,3e-05,,,13000.0,,Y
Th,1,4895.1681,0.0024,,,27.0,,Y
Th,1,4895.6631,0.0006,,,50.0,*,Y
Th,2,4896.263,0.003,,,6.0,,Y
Th,1,4897.5878,0.0006,,,52.0,*,Y
Th,2,4897.9266,0.0019,,,27.0,,Y
Th,1,4898.3587,0.0003,,,150.0,,Y
Th,1,4898.419,0.0005,,,73.0,,Y
Th,2,4898.4599,0.0003,,,210.0,,Y
Th,1,4898.6963,0.0005,,,65.0,,Y
Th,2,4898.8044,0.0003,,,280.0,,Y
Th,2,4899.1532,0.0005,,,76.0,,Y
Th,1,4899.24016,0.00014,,,680.0,,Y
Th,1,4899.33665,0.00024,,,340.0,,Y
Th,2,4900.1781,0.0019,,,29.0,,Y
Th,1,4900.8657,0.0005,,,70.0,,Y
Th,1,4901.3697,0.0019,,,25.0,,Y
Th,1,4901.4764,0.0022,,,17.0,,Y
Th,1,4901.98582,0.00024,,,340.0,,Y
Th,1,4902.0544,7e-05,,,1400.0,,Y
Th,1,4902.177,0.0024,,,18.0,,Y
Th,1,4902.3379,0.0006,,,43.0,,Y
Th,1,4902.5994,0.0003,,,210.0,,Y
Th,1,4902.7944,0.00019,,,590.0,,Y
Th,1,4902.9504,0.0022,,,17.0,,Y
Th,1,4903.0583,0.0003,,,150.0,,Y
Th,2,4903.1301,0.0007,,,40.0,,Y
Th,1,4903.2335,0.0007,,,28.0,,Y
Th,2,4903.312,0.003,,,9.0,,Y
Th,1,4904.1179,0.0024,,,14.0,,Y
Th,1,4904.4071,0.0024,,,9.0,,Y
Th,1,4905.2568,0.0024,,,12.0,,Y
Th,1,4905.6311,0.0024,,,18.0,,Y
Th,2,4906.064,0.003,,,8.0,,Y
Th,1,4906.151,0.003,,,8.0,,Y
Th,1,4906.6845,0.0007,,,27.0,,Y
Th,1,4907.0428,0.0004,,,92.0,,Y
Th,1,4907.20937,0.00019,,,500.0,,Y
Th,1,4908.0132,0.0007,,,33.0,,Y
Th,1,4908.4538,0.0004,,,120.0,,Y
Th,1,4908.4872,0.0005,,,64.0,,Y
Th,1,4909.0076,0.0007,,,32.0,,Y
Th,1,4909.2117,0.0006,,,53.0,,Y
Th,1,4909.6866,0.0005,,,56.0,,Y
Th,1,4909.8431,0.0003,,,190.0,,Y
Th,1,4910.1578,0.0001,,,1000.0,,Y
Th,1,4910.2331,0.0006,,,46.0,,Y
Th,2,4910.3176,0.0006,,,43.0,,Y
Th,2,4910.418,0.003,,,0.0,,Y
Th,1,4910.5488,0.0004,,,140.0,,Y
Th,1,4910.79294,0.00017,,,660.0,,Y
Th,2,4910.8123,0.0005,,,180.0,,Y
Th,2,4911.1358,0.0004,,,120.0,,Y
Th,1,4911.37889,0.00017,,,550.0,,Y
Th,2,4911.4512,0.0004,,,84.0,,Y
Th,1,4911.784,0.0024,,,18.0,,Y
Th,1,4911.9393,0.0005,,,60.0,,Y
Th,1,4912.0429,0.0003,,,150.0,,Y
Th,2,4912.52928,0.00014,,,930.0,,Y
Th,1,4912.6439,0.0004,,,95.0,,Y
Th,1,4913.4801,0.0024,,,46.0,,Y
Th,2,4914.121,0.0004,,,110.0,,Y
Th,1,4915.4155,0.0003,,,150.0,,Y
Th,1,4915.8178,0.0006,,,52.0,,Y
Th,1,4916.1247,0.0019,,,24.0,,Y
Th,1,4916.3831,0.0024,,,18.0,,Y
Th,2,4917.4663,0.0007,,,35.0,,Y
Th,3,4917.5314,0.0003,,,270.0,,Y
Th,1,4917.822,0.0004,,,120.0,,Y
Th,1,4917.9987,0.0017,,,35.0,,Y
Th,1,4918.6591,0.0024,,,27.0,,Y
Th,1,4919.4694,0.0007,,,30.0,,Y
Th,2,4919.81584,3e-05,,,5000.0,,Y
