element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ne,1,4394.37,0.02,,,150.0,*,Y
Ne,1,4394.37,0.02,,,150.0,*,Y
Ne,1,4394.37,0.02,,,150.0,*,Y
Ne,1,4394.773,0.02,,,150.0,,Y
Ne,1,4395.008,0.02,,,10.0,,Y
Ne,1,4395.306,0.02,,,10.0,,Y
Ne,1,4395.556,0.001,,,500.0,,Y
Ne,1,4395.969,0.02,,,10.0,,Y
Ne,2,4396.313,0.003,,,120.0,,N
Ne,1,4397.175,0.02,,,10.0,,Y
Ne,2,4397.9902,0.0003,,,300.0,,N
Ne,1,4398.136,0.02,,,50.0,,Y
Ne,1,4402.374,0.02,,,20.0,,Y
Ne,1,4402.58,0.02,,,10.0,,Y
Ne,1,4402.985,0.02,,,10.0,,Y
Ne,1,4405.582,0.02,,,20.0,,Y
Ne,2,4409.29872,0.00023,,,300.0,,N
Ne,1,4409.62,0.02,,,200.0,,Y
Ne,2,4409.778,0.01,,,40.0,w,N
Ne,2,4412.2,0.04,,,80.0,w,N
Ne,1,4412.285,0.02,,,200.0,,Y
Ne,2,4412.591,0.003,,,180.0,,N
Ne,2,4413.113,0.007,D,,160.0,*,N
Ne,2,4413.113,0.007,,,160.0,*,N
Ne,2,4413.215,0.0003,,,200.0,,N
Ne,1,4413.561,0.02,,,150.0,,Y
Ne,1,4415.141,0.02,,,50.0,,Y
Ne,2,4416.7552,0.0017,,,160.0,,N
Ne,1,4416.817,0.02,,,500.0,,Y
Ne,1,4420.558,0.02,,,10.0,,Y
Ne,2,4421.3888,0.0006,,,200.0,,N
Ne,1,4421.5553,0.002,,,500.0,,Y
Ne,1,4422.5205,0.0004,,,3000.0,,Y
Ne,8,4422.8,3.0,A,,20.0,*,N
Ne,8,4422.8,3.0,A,,20.0,*,N
Ne,1,4424.8065,0.002,,,3000.0,,Y
Ne,1,4425.4,0.001,,,1500.0,,Y
Ne,8,4426.8,1.5,,,20.0,,N
Ne,2,4427.108,0.02,,,60.0,,N
Ne,1,4427.755,0.02,,,300.0,,Y
Ne,1,4427.981,0.02,,,150.0,,Y
Ne,2,4428.4075,0.0019,,,160.0,bl,N
Ne,2,4428.52,0.008,,,200.0,bl*,N
Ne,2,4428.52,0.008,D,,200.0,bl*,N
Ne,2,4428.52,0.008,,,200.0,bl*,N
Ne,2,4428.6359,0.0004,,,200.0,bl,N
Ne,1,4429.41,0.02,,,10.0,,Y
Ne,2,4429.64,0.003,,,180.0,,N
Ne,2,4430.9018,0.0006,,,300.0,bl,N
Ne,2,4430.9417,0.0004,,,300.0,bl,N
Ne,2,4431.105,0.02,D,,12.0,,N
Ne,2,4431.81,0.003,,,160.0,*,N
Ne,2,4431.81,0.003,,,160.0,*,N
Ne,2,4432.303,0.003,,,160.0,,N
Ne,1,4432.5166,0.002,,,200.0,,Y
Ne,1,4433.398,0.02,,,100.0,,Y
Ne,1,4433.7239,0.0004,,,700.0,,Y
Ne,1,4435.094,0.02,,,50.0,,Y
Ne,2,4436.979,0.02,,,100.0,,N
Ne,2,4439.2525,0.0008,,,180.0,,N
Ne,2,4439.461,0.0014,,,180.0,,N
Ne,2,4439.9914,0.0022,,,180.0,,N
Ne,1,4440.363,0.02,,,150.0,*,Y
Ne,1,4440.363,0.02,,,150.0,*,Y
Ne,2,4440.804,0.003,,,80.0,,N
Ne,1,4440.812,0.02,,,20.0,,Y
Ne,1,4440.89,0.02,,,10.0,,Y
Ne,2,4442.6865,0.0014,D,,180.0,,N
Ne,1,4444.978,0.02,,,300.0,,Y
Ne,1,4445.671,0.02,,,10.0,,Y
Ne,8,4445.8,1.5,,,20.0,,N
Ne,2,4446.4398,0.0017,,,180.0,,N
Ne,1,4446.538,0.02,,,10.0,,Y
Ne,2,4452.607,0.003,,,140.0,,N
Ne,3,4452.79,0.1,D,,2000.0,wl*,N
Ne,3,4452.79,0.1,D,,2000.0,wl*,N
Ne,3,4452.79,0.1,D,,2000.0,wl*,N
Ne,3,4452.79,0.1,,,2000.0,wl*,N
Ne,3,4452.79,0.1,D,,2000.0,wl*,N
Ne,1,4452.983,0.02,,,150.0,,Y
Ne,1,4453.253,0.02,,,50.0,,Y
Ne,1,4453.324,0.02,,,20.0,,Y
Ne,1,4453.528,0.02,,,10.0,,Y
Ne,1,4454.285,0.02,,,50.0,,Y
Ne,1,4455.564,0.02,,,150.0,,Y
Ne,1,4456.38,0.02,,,10.0,,Y
Ne,2,4456.445,0.003,,,80.0,,N
Ne,2,4457.0473,0.0006,,,240.0,,N
Ne,2,4457.242,0.012,,,100.0,*,N
Ne,2,4457.242,0.012,,,100.0,*,N
Ne,2,4457.3507,0.0016,,,160.0,,N
Ne,3,4458.763,0.01,D,,500.0,,N
Ne,3,4458.862,0.01,D,,400.0,,N
Ne,3,4458.94,0.1,D,,300.0,,N
Ne,1,4460.175,0.001,,,1000.0,,Y
Ne,3,4460.54,0.1,,,1000.0,wsbl*,N
Ne,3,4460.54,0.1,D,,1000.0,wsbl*,N
Ne,3,4460.54,0.1,,,1000.0,wsbl*,N
Ne,1,4462.856,0.02,,,20.0,,Y
Ne,1,4465.6544,0.002,,,500.0,,Y
Ne,2,4466.037,0.01,,,40.0,bl,N
Ne,1,4466.045,0.02,,,50.0,,Y
Ne,1,4466.503,0.02,,,20.0,,Y
Ne,1,4466.812,0.0004,,,700.0,,Y
Ne,1,4467.491,0.02,,,10.0,,Y
Ne,2,4467.735,0.02,,,40.0,,N
Ne,2,4468.9132,0.0008,,,180.0,,N
Ne,1,4470.971,0.02,,,50.0,*,Y
Ne,1,4470.971,0.02,,,50.0,*,Y
Ne,3,4471.04,0.1,D,,70.0,w,N
Ne,2,4471.586,0.003,,,160.0,,N
Ne,1,4472.246,0.02,,,10.0,*,Y
Ne,1,4472.246,0.02,,,10.0,*,Y
Ne,1,4475.131,0.02,,,50.0,,Y
Ne,2,4475.39,0.003,,,60.0,,N
Ne,1,4475.656,0.001,,,1000.0,,Y
Ne,2,4477.4,0.5,,,-99.0,--,N
Ne,2,4477.934,0.003,,,22.0,,N
Ne,1,4480.823,0.02,,,150.0,,Y
Ne,1,4483.19,0.001,,,1500.0,,Y
Ne,1,4488.0926,0.0004,,,3000.0,,Y
Ne,1,4491.7716,0.002,,,800.0,,Y
Ne,1,4491.838,0.02,,,500.0,,Y
Ne,1,4492.132,0.02,,,50.0,,Y
Ne,1,4492.412,0.02,,,300.0,,Y
Ne,1,4492.689,0.02,,,150.0,,Y
Ne,1,4493.108,0.02,,,50.0,,Y
Ne,1,4493.699,0.02,,,500.0,,Y
Ne,8,4495.7,1.5,,,100.0,,N
Ne,2,4496.243,0.003,D,,60.0,,N
Ne,2,4498.9247,0.001,,,180.0,,N
Ne,1,4499.0,0.02,,,20.0,,Y
Ne,2,4499.1166,0.0018,,,180.0,,N
Ne,1,4499.843,0.02,,,50.0,*,Y
Ne,1,4499.843,0.02,,,50.0,*,Y
Ne,1,4500.182,0.001,,,500.0,,Y
Ne,8,4500.7,4.0,,,20.0,bl,N
Ne,2,4508.1286,0.0012,,,180.0,,N
Ne,1,4510.17,0.02,,,150.0,,Y
Ne,2,4511.42,0.003,,,160.0,,N
Ne,2,4511.478,0.003,,,160.0,,N
Ne,1,4511.509,0.02,,,200.0,*,Y
Ne,1,4511.509,0.02,,,200.0,*,Y
Ne,2,4514.884,0.003,,,140.0,,N
Ne,1,4514.891,0.02,,,700.0,,Y
Ne,1,4515.022,0.02,,,20.0,,Y
Ne,1,4515.411,0.02,,,300.0,,Y
Ne,2,4516.663,0.003,,,60.0,,N
Ne,1,4516.936,0.02,,,500.0,,Y
Ne,2,4517.329,0.003,,,80.0,,N
Ne,2,4517.404,0.003,,,120.0,,N
Ne,1,4517.736,0.001,,,1000.0,,Y
Ne,2,4517.8334,0.0016,,,160.0,,N
Ne,2,4522.314,0.003,,,60.0,,N
Ne,2,4522.4,0.5,,,-99.0,--,N
Ne,2,4522.524,0.003,,,12.0,,N
Ne,2,4522.7191,0.0004,,,200.0,,N
Ne,1,4525.764,0.001,,,700.0,,Y
Ne,1,4526.177,0.02,,,500.0,,Y
Ne,2,4526.458,0.01,,,80.0,w,N
Ne,1,4526.685,0.02,,,150.0,*,Y
Ne,1,4526.685,0.02,,,150.0,*,Y
Ne,1,4527.725,0.02,,,150.0,,Y
Ne,1,4527.973,0.02,,,10.0,,Y
Ne,2,4528.483,0.003,,,160.0,,N
Ne,1,4529.476,0.02,,,300.0,,Y
Ne,1,4532.395,0.02,,,10.0,,Y
Ne,2,4534.52,0.04,,,22.0,w,N
Ne,2,4534.644,0.01,,,80.0,w,N
Ne,2,4535.374,0.003,,,140.0,,N
Ne,2,4535.572,0.01,,,40.0,w,N
Ne,1,4536.3003,0.002,C,,1500.0,,Y
Ne,2,4537.195,0.02,,,22.0,,N
Ne,8,4537.55,0.06,A,,20.0,,N
Ne,1,4537.6768,0.002,C+,,3000.0,,Y
Ne,1,4537.7545,0.0004,C+,,10000.0,,Y
Ne,1,4538.3026,0.002,,,3000.0,,Y
Ne,1,4539.168,0.02,,,500.0,,Y
Ne,1,4540.3801,0.0004,,,500.0,,Y
Ne,2,4542.39,0.04,,,12.0,bl,N
Ne,2,4542.48,0.04,,,12.0,bl,N
Ne,8,4542.91,0.05,A,,20.0,,N
Ne,2,4544.12,0.04,,,12.0,w,N
Ne,2,4544.32,0.04,,,12.0,w,N
Ne,1,4544.502,0.02,,,500.0,,Y
Ne,1,4545.729,0.02,,,10.0,,Y
Ne,1,4547.218,0.02,,,100.0,,Y
Ne,1,4547.728,0.02,,,150.0,,Y
Ne,1,4550.64,0.02,,,10.0,,Y
Ne,2,4551.67,0.04,,,12.0,w,N
Ne,7,4552.5,1.5,,,20.0,,N
Ne,1,4552.598,0.001,,,300.0,,Y
Ne,2,4553.1731,0.0019,,,140.0,,N
Ne,2,4553.399,0.003,,,100.0,,N
Ne,1,4554.415,0.02,,,100.0,,Y
Ne,1,4554.561,0.02,,,50.0,,Y
Ne,1,4554.824,0.02,,,400.0,,Y
Ne,1,4555.392,0.02,,,300.0,,Y
Ne,7,4555.4,1.5,,,30.0,,N
Ne,1,4556.698,0.02,,,20.0,,Y
Ne,2,4561.994,0.02,,,12.0,,N
Ne,2,4562.2,0.04,,,40.0,w,N
Ne,1,4562.449,0.02,,,10.0,,Y
Ne,2,4565.1,0.5,,,-99.0,--,N
Ne,2,4565.539,0.007,,,22.0,,N
Ne,1,4565.888,0.001,,,600.0,,Y
Ne,1,4566.83,0.02,,,400.0,,Y
Ne,1,4567.139,0.02,,,150.0,,Y
Ne,1,4567.845,0.02,,,100.0,,Y
Ne,2,4569.057,0.003,,,200.0,,N
Ne,2,4569.604,0.02,,,22.0,,N
Ne,1,4573.0609,0.002,,,50.0,,Y
Ne,1,4573.557,0.02,,,500.0,,Y
Ne,1,4573.898,0.02,,,300.0,,Y
Ne,2,4574.42,0.003,,,40.0,,N
Ne,1,4575.062,0.0004,,,3000.0,,Y
Ne,2,4575.311,0.02,,,40.0,,N
Ne,1,4575.858,0.02,,,200.0,,Y
Ne,2,4580.418,0.0014,,,160.0,,N
Ne,2,4582.0,0.04,,,40.0,bl,N
Ne,1,4582.035,0.001,,,1500.0,,Y
Ne,2,4582.043,0.01,,,60.0,bl,N
Ne,1,4582.105,0.02,,,150.0,,Y
Ne,1,4582.4521,0.0004,,,1500.0,,Y
Ne,1,4582.556,0.02,,,150.0,,Y
Ne,1,4582.98,0.02,,,50.0,,Y
Ne,1,4585.876,0.02,,,100.0,,Y
Ne,1,4586.145,0.02,,,20.0,,Y
Ne,2,4588.133,0.0015,,,160.0,,N
Ne,2,4588.358,0.02,,,22.0,,N
Ne,1,4593.243,0.02,,,500.0,,Y
Ne,1,4595.249,0.02,,,500.0,,Y
Ne,2,4600.152,0.006,,,40.0,bl,N
Ne,1,4604.095,0.02,,,150.0,,Y
Ne,2,4604.469,0.02,,,40.0,,N
Ne,1,4604.68,0.02,,,10.0,,Y
Ne,1,4604.938,0.02,,,50.0,,Y
Ne,2,4606.697,0.02,,,100.0,,N
Ne,1,4609.365,0.02,,,300.0,,Y
Ne,4,4609.8,1.5,,,5.0,i,N
Ne,1,4609.91,0.001,,,1500.0,,Y
Ne,2,4610.151,0.02,,,80.0,,N
Ne,2,4612.802,0.02,,,12.0,,N
Ne,2,4612.928,0.01,,,22.0,w,N
Ne,1,4614.391,0.001,,,1000.0,,Y
Ne,2,4615.563,0.01,,,22.0,w,N
Ne,2,4616.0911,0.0011,,,180.0,,N
Ne,2,4616.3,0.04,,,12.0,w,N
Ne,1,4616.911,0.02,,,50.0,,Y
Ne,1,4617.837,0.001,,,700.0,,Y
Ne,2,4624.251,0.007,,,120.0,,N
Ne,1,4627.799,0.02,,,20.0,,Y
Ne,2,4627.981,0.0011,,,160.0,,N
Ne,4,4628.0,1.5,,,1.0,i,N
Ne,1,4628.3113,0.0004,,,1500.0,,Y
Ne,1,4628.46,0.02,,,300.0,,Y
Ne,3,4628.87,0.1,D,,20.0,w*,N
Ne,3,4628.87,0.1,D,,20.0,w*,N
Ne,3,4628.87,0.1,D,,20.0,w*,N
Ne,3,4628.87,0.1,D,,20.0,w*,N
Ne,4,4629.6,1.5,,,1.0,i,N
Ne,4,4634.4,1.5,,,1.0,i,N
Ne,2,4634.7623,0.0017,,,140.0,,N
Ne,2,4635.382,0.02,,,100.0,,N
Ne,1,4636.125,0.001,,,700.0,,Y
Ne,1,4636.6362,0.002,,,700.0,,Y
Ne,1,4636.974,0.02,,,500.0,,Y
Ne,4,4637.7,1.5,,,1.0,i,N
Ne,1,4639.591,0.02,,,300.0,,Y
Ne,1,4640.443,0.02,,,700.0,,Y
Ne,1,4643.182,0.02,,,50.0,,Y
Ne,1,4643.931,0.02,,,20.0,,Y
Ne,1,4644.833,0.02,,,400.0,,Y
Ne,1,4645.418,0.0004,,,3000.0,,Y
Ne,1,4645.885,0.02,,,10.0,,Y
Ne,4,4646.8,1.5,,,2.0,i,N
Ne,2,4646.81,0.003,,,100.0,,N
Ne,2,4647.429,0.02,,,40.0,,N
Ne,2,4648.944,0.02,,,22.0,,N
Ne,1,4649.904,0.001,,,700.0,,Y
Ne,2,4650.0,0.02,,,40.0,,N
Ne,4,4651.6,1.5,,,2.0,i*,N
Ne,4,4651.6,1.5,,,2.0,i*,N
Ne,1,4652.101,0.02,,,300.0,,Y
Ne,1,4653.699,0.02,,,500.0,,Y
Ne,1,4656.3936,0.0004,,,3000.0,,Y
Ne,4,4657.0,1.5,,,1.0,i,N
Ne,8,4659.7,3.0,,,100.0,,N
Ne,2,4660.837,0.02,,,60.0,,N
Ne,1,4661.1054,0.0004,,,1500.0,,Y
Ne,4,4662.5,1.5,,,1.0,i,N
Ne,1,4663.092,0.02,,,400.0,,Y
Ne,1,4663.518,0.02,,,200.0,,Y
Ne,1,4666.654,0.02,,,500.0,,Y
Ne,1,4667.3643,0.002,,,1000.0,,Y
Ne,2,4669.372,0.02,,,60.0,,N
Ne,1,4670.884,0.001,,,700.0,,Y
Ne,1,4678.218,0.001,,,3000.0,,Y
Ne,2,4678.314,0.02,,,60.0,,N
Ne,1,4678.6107,0.002,,,500.0,,Y
Ne,1,4679.135,0.001,,,1500.0,,Y
Ne,1,4680.367,0.002,,,1000.0,,Y
Ne,1,4681.2,0.02,,,500.0,,Y
Ne,1,4681.93,0.02,,,200.0,,Y
Ne,1,4682.146,0.02,,,200.0,,Y
Ne,1,4682.91,0.02,,,100.0,,Y
Ne,1,4683.238,0.02,,,50.0,,Y
Ne,1,4683.764,0.02,,,300.0,,Y
Ne,2,4686.355,0.02,,,60.0,,N
Ne,1,4687.671,0.001,,,1000.0,,Y
Ne,1,4688.191,0.02,,,20.0,,Y
Ne,2,4688.671,0.02,,,40.0,,N
Ne,1,4691.58,0.02,,,150.0,,Y
Ne,1,4695.363,0.02,,,200.0,,Y
Ne,1,4696.943,0.02,,,50.0,,Y
Ne,2,4697.874,0.02,,,22.0,,N
Ne,2,4698.43,0.02,,,60.0,,N
Ne,2,4700.243,0.02,,,12.0,,N
Ne,1,4700.469,0.02,,,50.0,,Y
Ne,2,4700.483,0.02,,,12.0,,N
Ne,1,4702.5305,0.002,C,,1500.0,,Y
Ne,1,4704.3949,0.0004,C+,,15000.0,,Y
Ne,1,4708.8594,0.002,C+,,12000.0,,Y
Ne,1,4710.065,0.002,C+,,10000.0,,Y
Ne,1,4710.4881,0.002,,,300.0,,Y
Ne,1,4712.0633,0.002,,,15000.0,,Y
Ne,1,4712.1406,0.002,,,150.0,*,Y
Ne,1,4712.1406,0.002,,,150.0,*,Y
Ne,1,4712.8,0.02,,,100.0,,Y
Ne,2,4712.968,0.02,,,22.0,,N
Ne,2,4713.458,0.02,,,22.0,,N
Ne,4,4714.25,0.04,C,,-99.0,*,N
Ne,4,4714.25,0.04,C,,-99.0,*,N
Ne,1,4714.3397,0.002,,,700.0,,Y
Ne,2,4714.413,0.003,,,120.0,,N
Ne,2,4714.935,0.02,,,40.0,,N
Ne,1,4715.1248,0.002,,,300.0,,Y
Ne,1,4715.258,0.002,,,300.0,,Y
Ne,1,4715.344,0.001,,,15000.0,,Y
Ne,4,4715.61,0.04,C,,-99.0,--,N
Ne,1,4717.6085,0.002,,,700.0,,Y
Ne,2,4719.363,0.003,,,22.0,,N
Ne,2,4719.608,0.02,,,12.0,,N
Ne,1,4721.5337,0.002,,,700.0,,Y
Ne,1,4722.15,0.02,,,50.0,,Y
Ne,1,4722.714,0.02,,,150.0,,Y
Ne,1,4723.81,0.02,,,700.0,*,Y
Ne,1,4723.81,0.02,,,700.0,*,Y
Ne,4,4724.15,0.04,C,,-99.0,*,N
Ne,4,4724.15,0.04,C,,-99.0,*,N
Ne,1,4724.162,0.02,,,50.0,,Y
Ne,1,4725.145,0.001,,,700.0,,Y
Ne,4,4725.62,0.04,C,,-99.0,*,N
Ne,4,4725.62,0.04,C,,-99.0,*,N
Ne,2,4730.339,0.02,,,22.0,,N
Ne,2,4730.58,0.04,,,22.0,w,N
Ne,2,4732.667,0.01,,,80.0,bl,N
Ne,2,4736.785,0.02,,,22.0,,N
Ne,1,4749.5754,0.0004,,,3000.0,,Y
Ne,1,4750.6826,0.002,,,300.0,,Y
Ne,1,4751.802,0.02,,,300.0,,Y
Ne,1,4752.732,0.0004,,,5000.0,,Y
Ne,1,4753.123,0.02,,,10.0,,Y
Ne,1,4754.44,0.02,,,1000.0,,Y
Ne,1,4758.728,0.001,,,1500.0,,Y
Ne,2,4769.375,0.003,,,100.0,,N
Ne,2,4772.927,0.003,,,120.0,,N
Ne,1,4780.338,0.001,,,3000.0,,Y
Ne,1,4780.884,0.02,,,300.0,,Y
Ne,1,4781.239,0.02,,,20.0,,Y
Ne,2,4782.121,0.02,,,60.0,,N
Ne,1,4784.022,0.02,,,20.0,,Y
Ne,1,4788.9258,0.001,,,10000.0,,Y
Ne,1,4789.5982,0.002,,,1000.0,,Y
Ne,1,4790.2195,0.002,,,5000.0,,Y
Ne,1,4790.728,0.02,,,300.0,,Y
Ne,3,4793.78,0.1,,,120.0,w,N
Ne,2,4795.918,0.02,,,60.0,,N
Ne,1,4800.111,0.001,,,150.0,,Y
Ne,1,4801.076,0.02,,,20.0,,Y
Ne,1,4802.363,0.02,,,100.0,,Y
Ne,1,4803.225,0.02,,,10.0,,Y
Ne,1,4809.5,0.02,,,100.0,,Y
Ne,1,4810.064,0.0004,,,1500.0,,Y
Ne,1,4810.6392,0.002,,,1000.0,,Y
Ne,1,4814.338,0.02,,,500.0,,Y
Ne,3,4815.93,0.1,,,90.0,w,N
Ne,1,4816.9,0.02,,,10.0,,Y
Ne,1,4817.6386,0.0004,,,3000.0,,Y
Ne,1,4818.7847,0.002,,,1500.0,,Y
Ne,1,4819.937,0.02,,,700.0,,Y
Ne,1,4821.9218,0.002,,,3000.0,,Y
Ne,1,4823.1725,0.002,,,1000.0,,Y
Ne,1,4823.37,0.02,,,500.0,,Y
Ne,1,4825.529,0.02,,,500.0,,Y
Ne,1,4827.338,0.001,,,10000.0,,Y
Ne,1,4827.587,0.001,,,3000.0,,Y
Ne,1,4829.288,0.02,,,50.0,,Y
Ne,1,4837.3139,0.0004,,,5000.0,,Y
Ne,3,4842.5,0.1,D,,120.0,w,N
Ne,1,4842.566,0.02,,,100.0,,Y
Ne,1,4842.941,0.02,,,500.0,,Y
Ne,1,4845.145,0.02,,,150.0,,Y
Ne,1,4845.767,0.02,,,50.0,,Y
Ne,1,4849.53,0.02,,,300.0,,Y
Ne,1,4851.501,0.02,,,600.0,,Y
Ne,1,4852.655,0.001,,,1000.0,,Y
Ne,1,4859.604,0.02,,,150.0,,Y
Ne,1,4863.081,0.002,,,1000.0,,Y
Ne,1,4864.3729,0.002,,,300.0,,Y
Ne,1,4865.5065,0.002,,,1000.0,,Y
Ne,1,4866.476,0.001,,,800.0,,Y
Ne,1,4867.0189,0.002,,,700.0,,Y
Ne,1,4868.2766,0.002,,,700.0,,Y
Ne,1,4883.403,0.02,,,150.0,,Y
Ne,1,4884.917,0.0004,C+,,10000.0,,Y
Ne,1,4885.0971,0.002,C,,1000.0,,Y
Ne,1,4888.365,0.02,,,50.0,,Y
Ne,1,4892.09,0.001,,,5000.0,,Y
Ne,1,4892.228,0.02,,,100.0,,Y
Ne,1,4897.924,0.02,,,700.0,,Y
Ne,2,4898.784,0.02,,,22.0,,N
Ne,1,4899.013,0.02,,,500.0,,Y
Ne,1,4928.235,0.001,,,700.0,,Y
Ne,1,4930.944,0.02,,,500.0,,Y
Ne,2,4936.37,0.02,,,40.0,,N
Ne,1,4939.041,0.001,,,1000.0,,Y
Ne,1,4944.987,0.001,,,1000.0,,Y
Ne,1,4955.3905,0.002,C,,1500.0,,Y
Ne,1,4957.0335,0.0004,C+,,10000.0,,Y
Ne,1,4957.122,0.001,C+,,1500.0,,Y
Ne,1,4973.5555,0.002,,,1000.0,,Y
Ne,1,4974.76,0.02,,,500.0,,Y
Ne,1,4975.961,0.02,,,100.0,,Y
Ne,1,4979.625,0.02,,,50.0,,Y
Ne,1,4994.93,0.001,,,1500.0,,Y
Ne,1,4996.209,0.02,,,20.0,,Y
Ne,1,4997.482,0.02,,,150.0,,Y
Ne,1,4998.502,0.02,,,100.0,,Y
Ne,1,5000.395,0.02,,,30.0,,N
Ne,1,5003.561,0.02,,,20.0,,N
Ne,1,5005.1587,0.0004,C+,,5000.0,,N
Ne,1,5005.3467,0.003,C,,500.0,,N
Ne,1,5011.003,0.001,,,250.0,,N
Ne,1,5015.187,0.02,,,50.0,,N
Ne,1,5022.87,0.001,,,250.0,,N
Ne,1,5031.3484,0.001,C+,,2500.0,,N
Ne,1,5031.5087,0.003,C,,20.0,,N
Ne,1,5036.0016,0.003,C,,350.0,,N
Ne,1,5037.5927,0.003,C,,30.0,,N
Ne,1,5037.7512,0.0004,C+,,5000.0,,N
Ne,1,5041.598,0.02,,,10.0,,N
Ne,1,5042.853,0.02,,,150.0,,N
Ne,1,5045.816,0.02,,,150.0,,N
Ne,1,5046.608,0.02,,,30.0,,N
Ne,1,5052.9443,0.003,,,250.0,,N
Ne,1,5059.15,0.02,,,20.0,,N
Ne,1,5074.0459,0.003,C,,30.0,,N
Ne,1,5074.2007,0.0004,C+,,350.0,,N
Ne,1,5076.5971,0.003,C,,350.0,,N
Ne,2,5078.414,0.02,,,22.0,,N
Ne,1,5078.7693,0.003,C,,150.0,,N
Ne,1,5080.383,0.001,C+,,1500.0,,N
Ne,1,5081.36,0.02,,,150.0,,N
Ne,1,5083.9773,0.003,C,,250.0,,N
Ne,1,5090.321,0.02,,,80.0,,N
Ne,1,5099.0522,0.003,,,250.0,,N
Ne,2,5099.546,0.005,,,100.0,,N
Ne,1,5104.7011,0.0004,,,350.0,,N
Ne,1,5113.6724,0.0004,C+,,750.0,,N
Ne,1,5116.5032,0.0004,C+,,1500.0,,N
Ne,1,5117.0246,0.003,C,,350.0,,N
Ne,1,5120.5059,0.003,C,,250.0,,N
Ne,1,5121.866,0.02,,,20.0,,N
Ne,1,5122.2565,0.0004,C+,,1500.0,,N
Ne,1,5122.3613,0.003,C+,,1500.0,,N
Ne,1,5128.28,0.02,,,20.0,,N
Ne,2,5137.15,0.02,,,40.0,,N
Ne,3,5142.8,0.1,,,160.0,,N
Ne,1,5143.265,0.02,,,50.0,,N
Ne,1,5144.9384,0.0004,C+,,5000.0,,N
Ne,1,5145.011,0.02,,,5000.0,,N
Ne,1,5145.1351,0.003,C+,,350.0,,N
Ne,1,5150.0842,0.003,,,350.0,,N
Ne,1,5151.961,0.0004,C+,,750.0,,N
Ne,1,5154.4271,0.0004,C+,,500.0,,N
Ne,1,5156.6672,0.0004,C,,500.0,,N
Ne,1,5158.9018,0.0004,C+,,500.0,,N
Ne,1,5163.4847,0.003,C,,100.0,,N
Ne,2,5178.508,0.02,,,140.0,,N
Ne,1,5182.32,0.02,,,20.0,,N
Ne,1,5188.6122,0.0004,,,1500.0,,N
Ne,2,5189.164,0.02,,,120.0,,N
Ne,1,5191.3223,0.0004,C+,,350.0,,N
Ne,1,5193.1251,0.003,C+,,1500.0,,N
Ne,1,5193.224,0.001,C+,,1500.0,,N
Ne,2,5197.565,0.02,,,80.0,,N
Ne,2,5198.481,0.02,,,160.0,,N
Ne,2,5202.24,0.02,,,140.0,,N
Ne,2,5203.58,0.04,,,22.0,bl,N
Ne,1,5203.8962,0.0004,C+,,1500.0,,N
Ne,1,5206.565,0.02,,,30.0,,N
Ne,1,5208.8648,0.0004,C+,,700.0,,N
Ne,1,5210.5672,0.0004,C+,,500.0,,N
Ne,2,5212.363,0.02,,,80.0,,N
Ne,2,5213.339,0.02,,,140.0,,N
Ne,1,5214.3389,0.0004,C,,350.0,,N
Ne,2,5218.268,0.02,,,22.0,,N
Ne,1,5222.3517,0.0004,,,500.0,,N
Ne,2,5231.523,0.02,,,80.0,,N
Ne,1,5234.0271,0.0004,,,500.0,,N
Ne,2,5234.637,0.02,,,60.0,,N
Ne,2,5235.867,0.02,,,80.0,,N
Ne,2,5245.834,0.02,,,40.0,,N
Ne,2,5263.123,0.02,,,80.0,,N
Ne,1,5274.0393,0.0004,,,400.0,,N
Ne,1,5280.0853,0.0004,,,500.0,,N
Ne,6,5280.3,1.5,,,7.0,,N
Ne,6,5282.9,1.5,,,15.0,,N
Ne,6,5287.2,1.5,,,18.0,,N
Ne,6,5289.9,1.5,,,27.0,,N
Ne,1,5298.1891,0.0004,,,1500.0,,N
Ne,1,5304.758,0.0004,,,700.0,,N
Ne,1,5314.7851,0.003,,,300.0,,N
Ne,1,5316.8046,0.003,,,250.0,,N
Ne,1,5320.55,0.02,,,20.0,,N
Ne,1,5326.396,0.001,C+,,750.0,,N
Ne,1,5330.672,0.003,C+,,5.0,,N
Ne,1,5330.7775,0.0004,C+,,6000.0,,N
Ne,1,5333.3083,0.003,C+,,500.0,,N
Ne,1,5335.71,0.02,C,,100.0,,N
Ne,1,5341.0938,0.0004,C+,,10000.0,,N
Ne,1,5342.7,0.02,,,10.0,,N
Ne,1,5343.0048,0.003,,,100.0,,N
Ne,1,5343.2834,0.0004,C+,,6000.0,,N
Ne,1,5349.2038,0.0004,,,1500.0,,N
Ne,1,5353.513,0.02,,,50.0,,N
Ne,1,5355.164,0.003,C+,,1500.0,,N
Ne,1,5355.3394,0.003,C,,50.0,,N
Ne,1,5355.4236,0.003,,,1500.0,,N
Ne,1,5358.02,0.02,,,100.0,,N
Ne,1,5360.0121,0.0004,,,1500.0,,N
Ne,1,5360.4271,0.003,C,,350.0,,N
Ne,1,5362.2334,0.003,C,,250.0,,N
Ne,1,5366.2169,0.003,C,,250.0,,N
Ne,1,5372.311,0.0004,,,750.0,,N
