element,sp_num,obs_wl_air(A),unc_obs_wl,intens,Aki(s^-1),Acc,Type,blank
Xe,1,6461.500,0.010,3,1.20e+05,C+,,
Xe,3,6462.19,0.05,1,,,,
Xe,1,6469.705,0.002,300,,,,
Xe,1,6472.841,0.002,150,,,,
Xe,2,6479.69,0.10,2H,,,,
Xe,1,6483.63,0.13,,,,,
Xe,2,6483.97,0.10,0,,,,
Xe,3,6484.78,0.05,3,,,,
Xe,1,6487.765,0.002,120,9.40e+05B,,
Xe,3,6493.33,0.05,1,,,,
Xe,1,6497.430,0.010,30hl,,,,
Xe,1,6498.717,0.002,100,,,,
Xe,1,6500.370,0.010,15*,,,,
Xe,1,6500.370,0.010,15*,,,,
Xe,3,6501.08,0.05,7,,,,
Xe,2,6502.47,0.10,0,,,,
Xe,1,6504.180,0.010,200h,,,,
Xe,1,6504.38,0.13,,,,,
Xe,1,6507.500,0.010,,,,M1,
Xe,2,6510.06,0.10,0,,,,
Xe,2,6512.28,0.10,0,,,,
Xe,2,6512.83,0.10,300h,,,,
Xe,3,6513.62,0.05,2,,,,
Xe,2,6515.48,0.10,1H*,,,,
Xe,2,6515.48,0.10,1H*,,,,
Xe,1,6521.508,0.002,40,,,,
Xe,2,6528.65,0.10,200h,,,,
Xe,3,6530.17,0.05,7,,,,
Xe,1,6533.159,0.002,100,1.03e+06,B+,,
Xe,3,6541.47,0.05,2,,,,
Xe,1,6543.360,0.002,40,2.70e+05,B+,,
Xe,2,6545.58,0.10,4w,,,,
Xe,3,6545.580,0.010,4w,,,,
Xe,1,6546.120,0.010,20,,,,
Xe,1,6552.60,0.13,,,,,
Xe,1,6552.99,0.13,,,,,
Xe,1,6553.660,0.010,4,,,,
Xe,1,6554.196,0.002,50hl,,,,
Xe,3,6556.35,0.05,3a,,,,
Xe,2,6556.70,0.10,4,,,,
Xe,3,6558.50,0.05,(6)Hw,,,,
Xe,1,6558.62,0.13,,,,,
Xe,1,6559.970,0.010,25,,,,
Xe,1,6560.650,0.010,4h,,,,
Xe,3,6561.360,0.010,1bl,,,,
Xe,2,6563.19,0.10,15,,,,
Xe,1,6568.39,0.20,30,,,,
Xe,2,6569.13,0.10,5,,,,
Xe,2,6573.68,0.10,30,,,,
Xe,1,6583.270,0.010,20,,,,
Xe,3,6585.26,0.05,3,,,,
Xe,4,6588.170,0.010,1,,,,
Xe,1,6590.860,0.010,8,,,,
Xe,1,6593.27,0.13,,,,,
Xe,2,6595.01,0.10,800,,,,
Xe,1,6595.561,0.002,100,,,,
Xe,2,6597.25,0.10,300,,,,
Xe,2,6598.84,0.10,80,,,,
Xe,1,6599.71,0.13,,,,,
Xe,1,6601.58,0.13,,,,,
Xe,1,6602.06,0.13,,,,,
Xe,1,6602.870,0.010,4h*,,,,
Xe,1,6602.870,0.010,4h*,,,,
Xe,1,6604.46,0.13,,,,,
Xe,1,6604.98,0.13,,,,,
Xe,1,6607.410,0.010,30h,,,,
Xe,3,6608.30,0.05,2,,,,
Xe,1,6608.870,0.010,10,,,,
Xe,3,6611.28,0.05,7,,,,
Xe,2,6614.96,0.10,10H,,,,
Xe,2,6618.40,0.10,50,,,,
Xe,3,6619.33,0.05,15,,,,
Xe,2,6619.33,0.10,3,,,,
Xe,2,6620.02,0.10,200h,,,,
Xe,1,6621.08,0.13,,,,,
Xe,3,6622.88,0.05,2,,,,
Xe,3,6625.46,0.05,8,,,,
Xe,1,6630.440,0.010,2,,,,
Xe,1,6632.464,0.002,50,,,,
Xe,2,6634.13,0.10,6Hl,,,,
Xe,1,6636.38,0.13,,,,,
Xe,3,6638.35,0.05,3a,,,,
Xe,2,6638.85,0.10,2h,,,,
Xe,2,6642.9,1.0,1h,,,,
Xe,1,6648.750,0.010,3,,,,
Xe,5,6653.850,0.010,1,,,,
Xe,1,6654.67,0.13,,,,,
Xe,3,6656.17,0.05,15,,,,
Xe,3,6657.74,0.05,2,,,,
Xe,1,6657.920,0.010,20,,,,
Xe,2,6663.1,1.0,2,,,,
Xe,1,6664.850,0.010,4,,,,
Xe,3,6665.55,0.05,2,,,,
Xe,2,6665.59,0.10,2,,,,
Xe,1,6665.67,0.13,,,,,
Xe,1,6666.29,0.13,,,,,
Xe,1,6666.965,0.002,60,1.10e+06,B+,,
Xe,1,6668.920,0.002,150,,,,
Xe,1,6676.53,0.13,,,,,
Xe,1,6678.972,0.002,25,,,,
Xe,1,6681.036,0.002,20,,,,
Xe,1,6684.79,0.20,30*,,,,
Xe,1,6684.79,0.20,30*,,,,
Xe,2,6691.22,0.10,1,,,,
Xe,2,6694.32,0.10,400h,,,,
Xe,3,6698.81,0.05,2,,,,
Xe,2,6702.25,0.10,80,,,,
Xe,1,6703.26,0.13,,,,,
Xe,1,6703.62,0.13,,,,,
Xe,1,6705.46,0.13,,,,,
Xe,1,6706.460,0.010,1,,,,
Xe,1,6708.25,0.20,3*,,,,
Xe,1,6708.25,0.20,3*,,,,
Xe,1,6708.25,0.20,3*,,,,
Xe,3,6710.60,0.05,0,,,,
Xe,1,6712.93,0.20,3*,,,,
Xe,1,6712.93,0.20,3*,,,,
Xe,1,6712.93,0.20,3*,,,,
Xe,1,6719.39,0.13,,,,,
Xe,1,6721.38,0.13,,,,,
Xe,3,6722.74,0.05,6,,,,
Xe,1,6728.008,0.002,200,,,,
Xe,1,6728.57,0.13,f,,,M1,
Xe,3,6733.87,0.05,15,,,,
Xe,1,6736.14,0.13,,,,,
Xe,1,6736.50,0.13,,,,,
Xe,2,6744.27,0.10,0,,,,
Xe,1,6751.93,0.13,,,,,
Xe,1,6752.79,0.13,,,,,
Xe,2,6756.83,0.10,0,,,,
Xe,3,6759.44,0.05,2h,,,,
Xe,1,6767.120,0.010,10,,,,
Xe,3,6767.94,0.05,4,,,,
Xe,1,6777.570,0.010,50,,,,
Xe,4,6777.570,0.010,1,,,,
Xe,1,6778.600,0.010,40,,,,
Xe,3,6780.40,0.05,22a,,,,
Xe,2,6788.71,0.10,100h,,,,
Xe,2,6790.37,0.10,80h,,,,
Xe,3,6799.47,0.05,4,,,,
Xe,2,6805.74,0.10,1000,6.1e+06,,,
Xe,1,6808.12,0.20,5,,,,
Xe,1,6815.640,0.010,12,2.10e+05,B+,,
Xe,3,6815.76,0.05,0h,,,,
Xe,3,6818.16,0.05,5,,,,
Xe,1,6818.380,0.010,15,,,,
Xe,3,6826.81,0.05,0,,,,
Xe,1,6827.315,0.002,200,,,,
Xe,1,6840.960,0.010,8,,,,
Xe,1,6841.500,0.010,20*,,,,
Xe,1,6841.500,0.010,20*,,,,
Xe,1,6844.270,0.010,1,,,,
Xe,1,6844.840,0.010,2h,,,,
Xe,1,6846.613,0.002,60,,,,
Xe,3,6847.83,0.05,4,,,,
Xe,1,6848.820,0.010,50,,,,
Xe,3,6850.12,0.05,1,,,,
Xe,1,6850.130,0.010,30,,,,
Xe,3,6858.44,0.05,0,,,,
Xe,1,6860.190,0.010,40,,,,
Xe,1,6863.200,0.010,20,,,,
Xe,1,6865.580,0.010,5,,,,
Xe,1,6866.838,0.002,50,9.20e+05B,,
Xe,1,6872.107,0.002,100,,,,
Xe,1,6882.155,0.002,300,5.83e+06B,,
Xe,3,6895.69,0.05,0,,,,
Xe,2,6910.22,0.10,100,,,,
Xe,1,6910.820,0.010,30,7.40e+05,B+,,
Xe,3,6918.74,0.05,0,,,,
Xe,1,6922.220,0.010,8,3.0e+04,D+,,
Xe,1,6924.670,0.010,15,,,,
Xe,1,6925.530,0.010,100,,,,
Xe,1,6935.620,0.010,50,,,,
Xe,1,6936.690,0.010,8,,,,
Xe,1,6949.760,0.010,,,,E2,
Xe,3,6949.93,0.05,(100)H,,,,
Xe,1,6961.10,0.20,20,,,,
Xe,1,6976.182,0.002,100,1.91e+06B,,
Xe,1,6982.050,0.010,30,,,,
Xe,2,6990.88,0.10,2000,2.7e+07,,,
Xe,1,6991.650,0.010,1,,,,
Xe,1,7003.100,0.010,4,,,,
Xe,2,7003.96,0.10,50,,,,
Xe,2,7017.06,0.10,80,,,,
Xe,1,7019.020,0.010,30,3.5e+05,C,,
Xe,1,7034.800,0.010,3,,,,
Xe,1,7035.530,0.010,20,4.00e+05,B+,,
Xe,3,7043.99,0.05,20h,,,,
Xe,1,7047.370,0.010,30*,6.40e+05,B+,,
Xe,1,7047.370,0.010,30*,,,,
Xe,1,7049.070,0.010,1h,,,,
Xe,3,7049.35,0.05,4h,,,,
Xe,1,7049.360,0.010,1h,,,,
Xe,1,7051.060,0.010,3,,,,
Xe,2,7052.57,0.10,3Hw,,,,
Xe,2,7072.43,0.10,4Hw,,,,
Xe,1,7072.44,0.20,30,,,,
Xe,2,7075.0,1.0,2Hs,,,,
Xe,1,7078.460,0.010,1,,,,
Xe,2,7082.15,0.10,200,,,,
Xe,2,7094.7,1.0,1Hw,,,,
Xe,2,7100.8,1.0,5h^,,,,
Xe,1,7119.598,0.002,500,8.39e+06B,,
Xe,3,7127.30,0.05,(10)Hw,,,,
Xe,2,7133.27,0.10,10,,,,
Xe,1,7136.570,0.010,15,,,,
Xe,2,7147.50,0.10,100H,,,,
Xe,2,7149.03,0.10,300h,,,,
Xe,2,7164.83,0.10,800h,,,,
Xe,1,7172.700,0.010,10,,,,
Xe,3,7174.94,0.05,8h,,,,
Xe,3,7185.93,0.05,8,,,,
Xe,1,7192.42,0.20,4,,,,
Xe,1,7200.790,0.010,15,,,,
Xe,1,7209.140,0.010,5,,,,
Xe,2,7215.97,0.10,20h,,,,
Xe,1,7220.240,0.010,1,,,,
Xe,1,7222.64,0.20,20,,,,
Xe,1,7238.200,0.010,3,,,,
Xe,1,7244.940,0.010,20*,,,,
Xe,1,7244.940,0.010,20*,,,,
Xe,2,7245.38,0.10,2h,,,,
Xe,1,7249.920,0.010,2,,,,
Xe,1,7250.870,0.010,5h,,,,
Xe,1,7257.940,0.010,60,,,,
Xe,2,7258.6,1.0,2H*,,,,
Xe,2,7258.6,1.0,2H*,,,,
Xe,1,7262.540,0.010,20,,,,
Xe,1,7266.490,0.010,25,,,,
Xe,2,7279.75,0.10,4Hws*,,,,
Xe,2,7279.75,0.10,4Hws*,,,,
Xe,1,7283.961,0.002,40,,,,
Xe,2,7284.34,0.10,100,,,,
Xe,1,7285.301,0.002,60,4.09e+06B,,
Xe,3,7298.99,0.05,2h,,,,
Xe,2,7301.80,0.10,200,,,,
Xe,1,7307.370,0.010,5h,,,,
Xe,3,7311.15,0.05,(10)h*,,,,
Xe,3,7311.15,0.05,(10)h*,,,,
Xe,1,7313.010,0.010,1h,,,,
Xe,1,7316.272,0.002,70,,,,
Xe,1,7316.870,0.010,20,2.5e+05,C+,,
Xe,1,7319.940,0.010,15,,,,
Xe,1,7321.452,0.002,80,,,,
Xe,1,7323.050,0.010,2,,,,
Xe,1,7336.480,0.002,50,,,,
Xe,2,7339.30,0.10,300h,,,,
Xe,2,7343.37,0.10,30Hw,,,,
Xe,3,7353.00,0.05,(5)Hw,,,,
Xe,1,7355.580,0.010,40,,,,
Xe,2,7378.38,0.10,30,,,,
Xe,1,7382.57,0.20,30,,,,
Xe,1,7386.003,0.002,100,1.25e+06,B+,,
Xe,1,7393.793,0.002,150,4.89e+06B,,
Xe,1,7400.410,0.010,30,,,,
Xe,2,7400.5,1.0,4h,,,,
Xe,1,7404.510,0.010,12,,,,
Xe,1,7405.770,0.010,3,,,,
Xe,2,7410.14,0.10,4Hw,,,,
Xe,1,7424.050,0.010,20,8.60e+05B,,
Xe,1,7441.940,0.010,20,4.7e+05,C,,
Xe,3,7449.00,0.10,4,,,,
Xe,1,7451.000,0.010,25,,,,
Xe,2,7458.0,1.0,2H,,,,
Xe,3,7460.82,0.05,30H,,,,
Xe,2,7472.0,1.0,1-,,,,
Xe,1,7472.010,0.010,40,,,,
Xe,1,7474.010,0.010,25,,,,
Xe,1,7492.230,0.010,20,,,,
Xe,2,7495.36,0.10,50,,,,
Xe,1,7501.130,0.010,20,,,,
Xe,2,7503.00,0.10,3h,,,,
Xe,2,7508.6,1.0,1H*,,,,
Xe,2,7508.6,1.0,1H*,,,,
Xe,1,7514.540,0.010,8,,,,
Xe,1,7514.960,0.010,3,2.1e+05,C,,
Xe,2,7530.70,0.10,50,,,,
Xe,2,7548.45,0.10,300,,,,
Xe,1,7559.790,0.010,40,,,,
Xe,1,7570.930,0.010,6,,,,
Xe,1,7584.290,0.010,10,,,,
Xe,1,7584.680,0.002,200,,,,
Xe,1,7589.610,0.010,6,,,,
Xe,1,7594.360,0.010,1,,,,
Xe,2,7594.6,1.0,1H,,,,
Xe,1,7600.770,0.010,10,,,,
Xe,1,7604.970,0.010,2h,,,,
Xe,1,7608.460,0.010,5,,,,
Xe,1,7609.820,0.010,3,,,,
Xe,2,7618.57,0.10,100,,,,
Xe,1,7642.024,0.002,500,2.1e+07,C+,,
Xe,1,7642.300,0.010,,,,,
Xe,1,7643.910,0.010,100,,,,
Xe,3,7653.84,0.05,5h,,,,
Xe,1,7664.020,0.010,10,,,,
Xe,1,7664.560,0.010,30,,,,
Xe,1,7666.610,0.010,10,,,,
Xe,2,7670.66,0.10,200,,,,
Xe,1,7670.810,0.010,1,,,,
Xe,2,7712.42,0.10,30,,,,
Xe,1,7740.310,0.010,40,,,,
Xe,1,7762.15,0.20,4,,,,
Xe,2,7772.12,0.10,20hl,,,,
Xe,3,7777.10,0.05,(10),,,,
Xe,1,7783.660,0.010,50,,,,
Xe,2,7787.04,0.10,100,,,,
Xe,1,7789.420,0.010,15,,,,
Xe,3,7790.50,0.05,(1),,,,
Xe,1,7790.530,0.010,1,,,,
Xe,1,7802.651,0.002,100,2.28e+06,B+,,
Xe,1,7804.64,0.20,10,,,,
Xe,2,7805.8,1.0,1,,,,
Xe,1,7825.55,0.20,30,,,,
Xe,2,7826.1,1.0,2,,,,
Xe,1,7832.980,0.010,10,,,,
Xe,1,7841.230,0.010,15,,,,
Xe,2,7862.7,1.0,3,,,,
Xe,1,7881.320,0.002,100,5.50e+05,B+,,
Xe,2,7882.71,0.10,20*,,,,
Xe,2,7882.71,0.10,20*,,,,
Xe,1,7887.393,0.002,300,3.5e+07,C+,,
Xe,2,7889.4,1.0,50h,,,,
Xe,2,7892.6,1.0,8h,,,,
Xe,2,7897.7,1.0,5Hs,,,,
Xe,3,7902.90,0.05,(4),,,,
Xe,2,7920.48,0.10,10Hw,,,,
Xe,1,7937.410,0.010,40,,,,
Xe,1,7954.220,0.010,4,,,,
Xe,1,7967.342,0.002,500,3.4e+06,D+,,
Xe,1,7976.030,0.010,8,,,,
Xe,2,7976.4,1.0,3Hw*,,,,
Xe,2,7976.4,1.0,3Hw*,,,,
Xe,2,7987.99,0.10,40,,,,
Xe,2,7991.5,1.0,5H*,,,,
Xe,2,7991.5,1.0,5H*,,,,
Xe,2,8001.95,0.10,10hs,,,,
Xe,1,8003.260,0.010,10,,,,
Xe,2,8005.8,1.0,2,,,,
Xe,2,8008.45,0.10,300h,,,,
Xe,1,8009.59,0.20,30,,,,
Xe,2,8014.26,0.10,50hs,,,,
Xe,3,8020.07,0.05,(5)bl,,,,
Xe,2,8020.07,0.10,5,,,,
Xe,1,8029.670,0.010,100*,,,,
Xe,1,8029.670,0.010,100*,,,,
Xe,2,8031.64,0.10,100h,,,,
Xe,2,8035.40,0.10,20h,,,,
Xe,2,8038.26,0.10,100h,,,,
Xe,3,8038.26,0.05,(100)hbl,,,,
Xe,1,8040.560,0.010,10,,,,
Xe,1,8042.180,0.010,15,,,,
Xe,3,8047.28,0.05,(20)h,,,,
Xe,1,8057.258,0.002,200,,,,
Xe,1,8061.339,0.002,150,2.59e+06,B+,,
Xe,1,8064.940,0.010,2,,,,
Xe,1,8073.990,0.010,1,,,,
Xe,2,8080.31,0.10,50hs,,,,
Xe,1,8097.240,0.010,3,,,,
Xe,1,8101.980,0.010,100,,,,
Xe,1,8107.910,0.010,6,,,,
Xe,1,8109.460,0.010,15,,,,
Xe,2,8115.94,0.10,50h*,,,,
Xe,2,8115.94,0.10,50h*,,,,
Xe,1,8118.290,0.010,15,,,,
Xe,1,8123.290,0.010,2,,,,
Xe,2,8136.83,0.10,30h,,,,
Xe,2,8142.6,1.0,5H,,,,
Xe,2,8151.80,0.10,100,,,,
Xe,1,8165.370,0.010,2,,,,
Xe,1,8171.020,0.010,100,,,,
Xe,1,8182.930,0.010,1-,,,,
Xe,1,8196.730,0.010,2,,,,
Xe,1,8206.336,0.002,700,2.0e+07,C,,
Xe,2,8214.85,0.10,20,,,,
Xe,1,8231.6336,0.0005,10000hfs,2.86e+07,B+,,
Xe,3,8239.30,0.05,(2)h,,,,
Xe,2,8262.73,0.10,30h,,,,
Xe,1,8266.520,0.002,500,1.62e+07,C+,,
Xe,1,8280.1162,0.0005,7000,3.69e+07B,,
Xe,2,8285.70,0.10,15h,,,,
Xe,2,8297.55,0.10,100h,,,,
Xe,1,8297.710,0.010,15,,,,
Xe,2,8316.2,1.0,10Hw,,,,
Xe,1,8323.900,0.010,2,,,,
Xe,1,8324.580,0.010,20,,,,
Xe,2,8329.44,0.10,30Hw,,,,
Xe,2,8339.1,1.0,1,,,,
Xe,1,8346.8217,0.0005,2000,4.2e+07,C+,,
Xe,2,8347.24,0.10,100,,,,
Xe,1,8347.450,0.010,60,1.48e+06,C+,,
Xe,1,8349.050,0.010,40,,,,
Xe,2,8351.3,1.0,3*,,,,
Xe,2,8351.3,1.0,3*,,,,
Xe,1,8371.380,0.010,3,,,,
Xe,1,8372.790,0.010,5,,,,
Xe,2,8378.3,1.0,5h,,,,
Xe,1,8392.370,0.010,20,,,,
Xe,1,8402.030,0.010,5,,,,
Xe,1,8409.1894,0.0005,2000,3.06e+06,B+,,
Xe,1,8437.550,0.010,10,9.0e+04,C,,
Xe,1,8450.370,0.010,1h,,,,
Xe,2,8465.7,1.0,2h,,,,
Xe,2,8467.8,1.0,1-,,,,
Xe,1,8469.55,0.20,10,,,,
Xe,2,8482.64,0.10,5h,,,,
Xe,1,8501.020,0.010,1,,,,
Xe,2,8515.19,0.10,50Hw,,,,
Xe,1,8522.550,0.010,30,3.3e+05,D+,,
Xe,1,8530.100,0.010,30,7.90e+05,B+,,
Xe,1,8553.970,0.010,2,,,,
Xe,1,8559.36,0.20,4,,,,
Xe,1,8564.70,0.10,1-,,,,
Xe,2,8565.1,1.0,1h,,,,
Xe,2,8566.7,1.0,2h,,,,
Xe,1,8576.010,0.010,200,5.28e+06B,,
Xe,2,8584.0,1.0,1,,,,
Xe,2,8604.23,0.10,50Hw,,,,
Xe,1,8624.240,0.010,80,1.06e+06,B+,,
Xe,2,8628.94,0.10,25h,,,,
Xe,1,8648.540,0.010,250,2.4e+06,D+,,
Xe,1,8692.200,0.010,100,1.08e+06B,,
Xe,1,8696.860,0.010,200,,,,
Xe,1,8709.640,0.010,40,,,,
Xe,1,8711.540,0.010,2,,,,
Xe,2,8716.19,0.10,50h,,,,
Xe,1,8739.372,0.002,300,,,,
Xe,2,8752.14,0.10,7H,,,,
Xe,1,8758.200,0.010,100,,,,
Xe,2,8760.14,0.10,6H,,,,
Xe,2,8785.88,0.10,4Hw,,,,
Xe,2,8796.92,0.10,2h,,,,
Xe,2,8804.61,0.10,30*,,,,
Xe,2,8804.61,0.10,30*,,,,
Xe,1,8819.4106,0.0005,5000,3.00e+07,A+,,
Xe,1,8851.440,0.010,1,,,,
Xe,2,8855.74,0.10,5H,,,,
Xe,1,8862.320,0.010,300,,,,
Xe,3,8869.40,0.05,(2)H,,,,
Xe,1,8885.710,0.010,10,,,,
Xe,2,8896.7,1.0,1h-,,,,
Xe,2,8902.66,0.10,5H,,,,
Xe,1,8908.730,0.010,200,,,,
Xe,1,8930.830,0.010,200,2.2e+07,C,,
Xe,1,8952.2509,0.0005,1000,8.1e+06,C+,,
Xe,1,8952.780,0.010,50,7.e+05,D,,
Xe,1,8981.050,0.010,100,,,,
Xe,1,8987.570,0.010,200,,,,
Xe,2,9017.8,1.0,1,,,,
Xe,1,9025.98,0.02,30,,,,
Xe,1,9032.18,0.02,50,,,,
Xe,1,9045.4466,0.0005,400,1.24e+07,B+,,
Xe,1,9096.13,0.02,50,,,,
Xe,2,9106.24,0.10,1,,,,
Xe,1,9112.24,0.02,4,,,,
Xe,1,9131.59,0.02,3,,,,
Xe,1,9141.80,0.10,2,,,,
Xe,1,9152.12,0.02,20,,,,
Xe,1,9162.6520,0.0005,500,2.4e+07,C+,,
Xe,1,9167.52,0.02,100,,,,
Xe,2,9193.8,1.0,2h,,,,
Xe,1,9197.18,0.02,2,,,,
Xe,1,9203.20,0.02,30,,,,
Xe,1,9211.38,0.02,25,,,,
Xe,1,9216.51,0.02,1,,,,
Xe,1,9222.39,0.02,5,,,,
Xe,2,9226.39,0.10,7h,,,,
Xe,1,9245.18,0.02,3,4.20e+05,B+,,
Xe,2,9259.60,0.10,1h,,,,
Xe,2,9265.67,0.10,10h,,,,
Xe,2,9288.4,1.0,5H,,,,
Xe,1,9301.95,0.02,30,,,,
Xe,2,9304.77,0.10,1h,,,,
Xe,1,9306.64,0.02,40,4.2e+06,D+,,
Xe,2,9331.67,0.10,4h,,,,
Xe,1,9334.08,0.02,3,,,,
Xe,1,9374.02,0.02,10,,,,
Xe,1,9374.76,0.02,100,,,,
Xe,2,9400.59,0.10,15h,,,,
Xe,1,9412.01,0.02,60,,,,
Xe,1,9441.46,0.02,20,,,,
Xe,1,9442.68,0.02,20,,,,
Xe,1,9445.34,0.02,80,,,,
Xe,2,9447.6,1.0,1,,,,
Xe,2,9475.23,0.10,3h,,,,
Xe,1,9497.07,0.02,40,,,,
Xe,1,9505.78,0.02,10,,,,
Xe,1,9513.377,0.002,200,,,,
Xe,1,9585.14,0.02,20,,,,
Xe,2,9591.35,0.10,50h,,,,
Xe,2,9604.50,0.10,7h,,,,
Xe,1,9605.80,0.02,3,,,,
Xe,2,9615.71,0.10,4h,,,,
Xe,1,9616.95,0.02,1,,,,
Xe,1,9668.94,0.02,1,,,,
Xe,2,9671.6,1.0,1h-,,,,
Xe,1,9685.32,0.02,150,,,,
Xe,2,9698.68,0.10,50hl,,,,
Xe,1,9700.99,0.02,20,,,,
Xe,1,9710.03,0.02,2,,,,
Xe,1,9718.16,0.02,100,,,,
Xe,2,9774.8,1.0,1h,,,,
Xe,1,9799.697,0.002,2000,3.11e+07,B+,,
Xe,2,9837.8,1.0,2h,,,,
Xe,1,9923.198,0.002,3000,1.30e+07,B+,,
Xe,1,9966.58,0.02,10,,,,
Xe,1,10023.72,0.02,50*,,,,
Xe,1,10023.72,0.02,50*,,,,
Xe,1,10056.84,0.02,1,,,,
Xe,1,10057.96,0.02,5,,,,
Xe,1,10060.96,0.02,10,,,,
Xe,1,10084.79,0.02,20,,,,
Xe,1,10107.34,0.02,80,,,,
Xe,1,10119.80,0.10,1,,,,
Xe,1,10125.47,0.02,20,,,,
Xe,1,10188.36,0.02,10,,,,
Xe,2,10220.8,1.0,3h,,,,
Xe,1,10251.07,0.02,20,,,,
Xe,1,10323.9,0.2,20,,,,
Xe,1,10420.52,0.02,1,,,,
Xe,1,10484.83,0.02,8,,,,
Xe,1,10507.91,0.02,6,,,,
Xe,1,10515.15,0.02,10,,,,
Xe,1,10527.857,0.003,900,,,,
Xe,1,10549.76,0.03,20,,,,
Xe,1,10706.78,0.03,150,,,,
Xe,1,10758.86,0.03,100,,,,
Xe,1,10838.34,0.03,1000,1.8e+06,C+,,
Xe,1,10895.324,0.004,870,,,,
Xe,2,10914.31,0.10,,,,,
Xe,1,11085.237,0.004,1900,,,,
Xe,2,11116.69,0.10,,,,,
Xe,1,11127.189,0.004,375,,,,
Xe,1,11130.81,0.03,8,,,,
Xe,1,11141.145,0.004,120,7.e+05,D+,,
Xe,1,11162.67,0.03,10,,,,
Xe,1,11175.50,0.10,1,,,,
Xe,1,11214.89,0.03,5,,,,
Xe,1,11289.10,0.03,10,1.15e+06B,,
Xe,1,11309.56,0.03,5,,,,
Xe,1,11415.04,0.03,15,6.1e+05,D+,,
Xe,1,11491.22,0.03,15,5.12e+05B,,
Xe,1,11537.40,0.10,1,,,,
Xe,1,11614.08,0.03,25,,,,
Xe,1,11742.236,0.004,1750,,,,
Xe,1,11793.56,0.03,10,,,,
Xe,1,11857.31,0.03,6,,,,
Xe,1,11857.86,0.03,2,,,,
Xe,1,11874.36,0.03,1,,,,
Xe,1,11912.10,0.03,2,,,,
Xe,1,11951.10,0.10,1,6.e+05,D,,
Xe,1,11953.00,0.03,3,3.0e+05,D,,
Xe,1,12084.80,0.03,3,1.17e+06B,,
Xe,1,12203.54,0.50,5,,,,
Xe,1,12235.24,0.03,5,1.39e+06,C+,,
Xe,1,12257.81,0.03,1,7.3e+05,D+,,
Xe,1,12272.88,0.50,2,2.54e+05B,,
Xe,1,12409.1,,20:,,,,
Xe,1,12451.21,0.10,2,3.28e+05B,,
Xe,1,12590.00,0.10,26,2.2e+06,D+,,
Xe,1,12623.40,0.03,5,5.97e+06,B+,,
Xe,1,13331.9,,75:,1.71e+05B,,
Xe,1,13470.8,,5:,,,,
Xe,1,13543.16,0.10,5,1.15e+06B,,
Xe,1,13656.48,0.10,150,6.80e+06,B+,,
Xe,1,13814.4,,10:,,,,
Xe,1,13919.6,,15:,,,,
